topic_top1,prob_top1,topic_top2,prob_top2,topic_top3,prob_top3,topic_top4,prob_top4,topic_top5,prob_top5,case_id
1,0.14393829492477606,11,0.032476144382873495,57,0.027466040023608265,31,0.026898708194622416,21,0.023251576322103243,eb4465ed-d400-4a1f-858d-fc74365b8f46
11,0.3394209790645495,57,0.03515772967835102,1,0.02199487253540123,43,0.017823385110151614,13,0.016869532130545147,99cade6e-35ed-4b6b-8c87-62077ad6aa8c
5,0.028364501820007198,48,0.016854848837102712,62,0.014059242637495794,7,0.013525432413861357,0,0.010708951642636346,0904f0ac-1954-43da-94f3-6b4c579d55fe
0,0.113738672268949,48,0.05434627482028277,5,0.034693836232960115,61,0.030557687602621456,7,0.026678931539465107,aceebeb4-ec98-4b1a-bed8-7e60458abb2b
22,0.3247530526216857,63,0.02288062083684505,41,0.011752980550348105,44,0.011665594784294823,10,0.010781216316001725,f2e3e5b3-b11c-4cb9-87d0-b61ffe208e9e
45,0.043306017877025704,4,0.012476229659312804,58,0.01119598419236483,70,0.010100231706802389,28,0.009715346735497513,1f03c03a-a5b5-4866-aa82-04558e385226
31,1.0,1,3.923505696610402e-307,11,2.1886680137967154e-307,21,1.939116494533773e-307,13,1.9009299659697213e-307,2c0b5870-6411-4bda-afbb-10811f77e9c2
22,1.0,63,4.4799529391610905e-307,44,2.4735358712702065e-307,41,2.4635690585837364e-307,10,2.211881591433784e-307,a695ff84-d9dc-4c0e-a239-ec5f836abd48
15,0.4691432452132568,29,0.02183844688455553,10,0.014024720535191474,47,0.013788839814533034,63,0.011043586073776188,ad1bebfd-2a71-49a6-9df9-6cf21313cfc9
76,0.07028704543925593,92,0.04089982981874746,74,0.04083193366852629,73,0.0309336345925077,88,0.024850669824616974,cd2fd740-401a-4653-aaf7-104d4f9f6890
1,0.37624376174498436,31,0.03822260452883285,11,0.02604764179551132,21,0.0212154210871429,57,0.020148425382233066,4ac0615c-bf4e-4d6c-b686-ab6c4ad70119
6,0.03950654403110163,65,0.03113073213747676,40,0.03043834270668587,33,0.028120906528584046,9,0.019725936475639125,ea2937a1-fe0c-4eec-acf0-20c9e99608b7
24,0.021946721601065162,27,0.007248355101751804,67,0.006959841666692163,3,0.006272408647300908,36,0.006159697112851947,476e62c1-6673-4fbf-a73d-7c19ed419e53
76,0.10065676710717286,73,0.057907320874994894,88,0.05683406584757389,92,0.04647193177453578,74,0.04527869557009742,eaea33f3-a54c-450e-8f53-b60228885175
22,0.3741992284232825,63,0.025015281449550536,44,0.014381389002402272,41,0.013652163980384525,25,0.012291862968141165,caf78b12-80af-44cd-9cb7-a72fd52750af
3,0.07142533083758867,67,0.018048200000978006,27,0.016375986122298448,24,0.01134472837013983,58,0.01010643008023349,471544f4-a888-48ca-9706-21f8a2fa8fcc
71,0.06818122970609777,94,0.035676223536105264,77,0.021586796732675835,82,0.021216961563837903,88,0.020039507743155927,598564c7-50a8-43d6-82ce-3b955acbc956
12,0.0347406559555217,43,0.0278449219392701,57,0.021965653289070037,34,0.02086115146050691,11,0.017363357695656407,43b92193-950e-4406-9445-6e1f59b613de
74,0.14523288172446955,76,0.050705865949093064,89,0.04519912355078586,86,0.04155262240008493,92,0.038965636919892424,e62feb2c-9a9b-4ce5-a371-dbf81188de58
48,0.036020664786594894,0,0.03515319957009724,61,0.01981178633798922,5,0.01953574121082094,7,0.017449406458894198,df71b04d-22f7-48bb-bcb0-0ab4c8264867
71,0.1516849300842205,87,0.06107179215072277,82,0.05238368013887244,94,0.04488298242883405,85,0.04079153654585437,403985f6-a2dd-45e1-83d4-15fc651ba8a2
3,1.0,67,3.583933556235218e-307,27,3.5391859384227765e-307,24,2.280141196983604e-307,58,2.1393404693840255e-307,5703a03c-d2b6-4b01-a2b3-03b540ee8f45
71,0.10565654940627266,87,0.061104478059131,85,0.04317814129661463,82,0.0429404877433171,94,0.03505290413844605,b3693d6a-465e-4cbd-bdd2-c5cf0b10927c
3,0.028433402927833973,67,0.014013327805162495,27,0.010941621500547203,58,0.009003829800594946,24,0.00898654657312453,9ea6515b-6c14-443a-ac80-55305aa864af
87,0.4024378409917443,82,0.058241598949443606,83,0.05037217806840744,78,0.04897622382789215,85,0.041121988145408475,6b5a23bb-262c-4286-a56b-4f588e6df6f1
21,0.02414294643401716,1,0.0228936915613387,57,0.018005250112779547,11,0.016794008872497827,43,0.013623099301369011,00f094aa-78d1-4c7a-8248-d59f47ea50c7
24,0.5407359209656419,55,0.009812252717843313,67,0.009456341165618542,3,0.008903997503988627,27,0.008840152392640983,22183005-75d5-45bf-b3b3-cd8c76224a8d
12,0.1560309711308138,34,0.043190154766795955,69,0.023703814121710104,43,0.016343523755802197,57,0.014357750302679217,e6aa2254-1565-4e43-af62-d374206cc8cd
74,0.19714019663549057,86,0.05760410456343587,89,0.04284201356656994,93,0.04162528300120075,76,0.036900008545739944,8e4d123d-b391-4e2a-846b-f89bc9f76a83
95,0.10863456208415129,90,0.06403804223025032,79,0.05027093259604848,75,0.0489837439740961,80,0.048455891698287616,f4fade82-fb73-4ad1-b331-4d0fbbaaefec
48,0.018366941414621595,5,0.01681625878363988,0,0.011711572710810992,7,0.007959922143929595,62,0.0063739204668598615,5f571dc6-6555-42e6-958c-6e798ab57333
93,0.06992467971197333,75,0.05603149832124389,86,0.053640171842399456,80,0.04307546058273694,90,0.03947058962947095,edab8653-03f9-4112-a2c1-695be6232c45
38,1.0,33,4.963041254527344e-307,6,2.8755248503165982e-307,40,2.67692552679109e-307,65,2.4167743585843487e-307,477b2672-6206-4bc9-8cbb-7a4cf3f1b4f6
42,0.2907805816170212,39,0.04392132060626316,46,0.023153860370363523,13,0.02188764811696522,11,0.019635922366539337,90c7902a-c3cf-4ef2-9b63-e8140c9f41af
72,0.3705742562079364,83,0.0730920826118726,78,0.03543923724069514,87,0.03454502142037964,85,0.022791684000278315,7fd7b40e-c9a3-44b6-8c1f-978da5e75f72
76,0.15048904344553835,92,0.11006219702710351,73,0.052293560059890776,74,0.04250012243290105,88,0.04091139567221747,1d0596d6-6bb4-443b-97f9-55bb7b740ee0
59,1.0,8,8.654993684083434e-307,46,4.340894176480523e-307,39,2.481436359820141e-307,42,2.1421904563864085e-307,de5b6e71-ca79-4cd8-8fd5-aa6958df9dd8
11,1.0,57,5.363210979947485e-307,1,3.0904259846627442e-307,13,3.00378068870012e-307,42,2.7147553880947266e-307,57d4a31e-e1f4-4c4c-92bb-c8b665b03d91
1,0.34694957579648805,11,0.019979986992963904,57,0.018457049800273278,31,0.01815409249206969,39,0.016913366936484427,522b4343-e552-486c-81fd-acf73fe65595
16,1.0,23,5.233769083213828e-307,19,3.609996191735153e-307,26,2.2874293097056277e-307,34,2.079647934582789e-307,0ce002cc-5e2f-43a5-90c8-4eb228c7f2b5
76,0.037330589981456795,88,0.024751720414736826,73,0.0236137607005442,74,0.020987543670870128,84,0.020551827773741208,2e2ad9e3-9ca0-4c3a-8a58-1c7fedd8d3c5
71,1.0,94,6.9005846082167e-308,87,6.805089989577901e-308,82,6.403423604829249e-308,85,6.194356775814796e-308,0f7dd807-448e-4dc8-ae21-97e886dcfe63
46,1.0,8,9.68635273093846e-307,39,6.334280671185255e-307,59,4.29149636791321e-307,42,3.5086576905676294e-307,04a85d0e-66bb-41c4-9f98-7fc36365fe8e
71,0.6689825914857573,94,0.025406577581835264,87,0.022208034882190364,82,0.021619661569158958,85,0.020300949122369863,daa7e0ab-6cca-4966-adf6-0b3c737bb1a0
27,1.0,67,4.871534873764983e-307,36,3.784069242212029e-307,3,3.653443446342511e-307,30,2.579944792593936e-307,ff12d026-76ee-49cf-97fd-7fc8ced735c1
32,0.1091252545206242,56,0.012474828733437686,20,0.01053512070221379,50,0.008305243484744054,52,0.008066019077480054,5b5cd0e8-be65-4877-9977-0645e77722e7
77,0.4619795691564796,87,0.04427950464153119,78,0.04083606032753127,94,0.03749483258389009,82,0.03684114234137097,8d39e720-e854-4e2e-bb6c-3e1fab6d35e7
78,1.0,87,1.7620673732597168e-307,77,9.008973135746204e-308,83,7.793237024972173e-308,82,6.984771027653344e-308,50e329b7-1f7e-4809-a723-0bdd2dcbe026
73,0.048409008091106216,91,0.03361152986520145,88,0.02686051404227138,76,0.020315493982365613,94,0.019754864647515233,ab866ed3-7d93-4dc5-b012-e2ef039e7d1a
94,1.0,88,1.4274215938330117e-307,71,1.070217715345143e-307,91,8.470320047982719e-308,77,7.84657084798314e-308,04e1697f-3129-4b44-b1fe-d72d6ec94b45
21,0.08919324867836953,1,0.015738836676495845,43,0.012220407115900476,68,0.012028450621826472,31,0.011082601222072629,5efb30eb-a9d6-4dce-bbe5-f7276a794e45
78,0.15406805708845175,87,0.084343254722342,77,0.0393572699223389,82,0.035098053098747695,83,0.029410519277897004,58758e70-809e-4610-a9af-35a05b1500b5
1,0.1847808077241183,57,0.02474113721968674,11,0.024177988552391026,31,0.01956886242259105,21,0.01853156893920303,b926f94e-6cae-40a2-825a-73d7fd702181
78,0.2540420448024149,87,0.06605850113795872,77,0.043319887950937476,83,0.029578530940603753,82,0.027826548939992514,48740ac7-55fd-48cd-8dc6-25ed1a6b7359
65,1.0,49,1.0553872638471117e-306,40,6.5883369941131286e-307,6,3.348416325987054e-307,36,2.8668385531021696e-307,5d75ab48-db98-458c-bc0d-5adc22d41eee
71,1.0,94,1.1001432287435608e-307,82,6.02950727219573e-308,77,5.652150765123093e-308,87,5.5802118857763665e-308,62b1cd32-74c7-4fbb-9ce6-f8ebdc35c238
6,0.08530000721878915,40,0.04427249359831683,33,0.03714675954944361,65,0.03577219903025828,9,0.022078016236471733,281a9e48-7c8d-4f7c-88bb-c76ec3510ff9
30,0.3899038116947672,27,0.014553680605029012,36,0.014040341734799152,49,0.013600607514305639,65,0.01249839091598473,8a465edb-0ec5-44aa-ac0f-e128ba262494
40,1.0,65,7.585804364651037e-307,6,5.411830249438231e-307,49,4.007834349315078e-307,33,3.3039092155367204e-307,35a9a9c8-33a8-4e54-8240-88af61cc77df
43,1.0,12,2.904688790865494e-307,11,2.5758797039293977e-307,57,2.4112108655348145e-307,34,1.9070242997112586e-307,49d3128f-63c0-426b-8322-87a8de4841b8
17,0.16960249478458858,66,0.04735311732601627,35,0.02388324840411793,37,0.023660457486831033,47,0.019830001684170265,ea562d31-3718-4c63-a592-13cd62739bf3
76,1.0,92,1.2702795139791774e-307,73,1.1253146897414623e-307,88,7.75079714489104e-308,91,7.157645092194958e-308,e7a03ddd-f848-40de-aa79-ee2943aa3d9e
42,0.15945507165481676,39,0.04654051788757352,11,0.028885120008055404,13,0.027406752444633926,46,0.025109995141651187,4c30caf6-9cbe-41c2-9426-84e4a9fa68e9
19,0.07797975238211739,56,0.04759094721378722,23,0.02280981232837025,34,0.022236413531742036,16,0.021892663098944234,9551b110-414c-4fcc-8671-2a655eeffbc6
11,0.35537800972490835,57,0.03556516687712791,1,0.02353572052578272,13,0.023481525361274867,42,0.020557051086674057,9a95766d-8a51-4ce1-9976-85dac4001ca2
12,0.04283640309254522,34,0.027710082664368717,57,0.02300813920302528,43,0.022809944439260023,11,0.016752474499669896,ab5f8d17-1b3b-4ab1-8bad-4d1c44f75232
1,0.22435749319493273,31,0.02529982554697485,11,0.024747699066083737,57,0.02190361722675777,13,0.020131169828850284,693b6f70-b03d-42d7-a6e2-96f002600148
77,0.05620988755786868,82,0.054479515665870774,87,0.04840158802333001,78,0.03340391839942118,94,0.02665796950214462,c2d5464c-20ec-40d3-a82d-530f6898eaa6
12,1.0,34,5.284237110339952e-307,69,2.9605115789152145e-307,43,2.8297164443591075e-307,57,2.297051386584659e-307,fa2b566d-fc38-4c9e-bef4-48ff7d4a7b6d
12,1.0,34,5.586730450691642e-307,69,3.0654723937094555e-307,43,2.7825531925869126e-307,57,2.319397869515525e-307,064a0e28-513a-49e2-831a-995621861add
12,0.038585343463318954,34,0.026181234020756082,57,0.023995996298080274,43,0.02337809238829118,11,0.017505443256551144,ddc79341-d440-4444-976b-cfdd3e143084
83,0.23904196871950217,72,0.09692614275248598,87,0.06004443419390761,78,0.055851960800590586,82,0.030902899688554936,a4cce190-8895-4993-b551-d1d888f19061
34,1.0,19,4.619487559256407e-307,69,4.3957376601443105e-307,12,4.125780135805307e-307,23,3.2863428654561308e-307,6031b282-f88f-43e2-96d8-50b1f1b75c09
35,1.0,66,4.582790131699371e-307,17,3.878399289202447e-307,37,3.1500763677244763e-307,47,2.3056553814583015e-307,5e07c251-d49a-4f87-ac9b-66f8e2d1afc1
72,1.0,83,1.3330556240245394e-307,87,5.998156692620808e-308,78,5.748017817035544e-308,85,4.159955208194701e-308,68490f74-571a-4663-bcf6-763dc7f76dc6
73,1.0,91,1.0154499560490229e-307,76,9.91985014139485e-308,88,8.84277091532434e-308,84,7.198843041033998e-308,769cf6ce-6294-4d1b-854a-d152bdd81f9d
83,0.5718129181919548,72,0.06457941526836075,87,0.04205218779041217,78,0.03565195933843292,82,0.022400199123300765,5a23c523-d514-4250-a015-03d72ff6f97b
33,0.6819452546180292,38,0.0217680992343647,6,0.0205237250336444,9,0.013020175541377535,40,0.012986080976824153,c480ad3b-77aa-4825-8a26-3883ad04643e
13,0.08606764213278598,11,0.01839118581718072,39,0.017094319855051412,42,0.015671246621720474,46,0.013265285900383431,eb2fb9ea-519d-4d87-9d30-d51c7660eba8
66,1.0,17,1.0220173946730488e-306,37,5.455386154449984e-307,35,4.849677980758972e-307,47,2.691634530548425e-307,27ecc152-348a-4691-9eca-369ccbbf7b75
14,0.04943471918017733,62,0.014966502434269585,18,0.00787737341989981,10,0.005760175470696902,25,0.005547998028541506,58ec82cd-4fbb-4c73-8a6c-ad27603b530f
4,0.273574137308656,45,0.023861723764558425,55,0.021413904433132402,58,0.02100433686562226,28,0.01648698047047107,3f1159ac-421b-49a6-ae14-8584ebbabc5b
91,0.0491884477517712,74,0.03548570702690039,73,0.03249210319050147,86,0.02820758158143325,89,0.02603845202651731,62bfdad5-f454-43e9-96d2-4a4a77b1c98f
51,0.6003320557403609,54,0.014115455804678014,36,0.013384881084455083,27,0.008001547749183744,9,0.00795190266947694,a654bb6c-85ba-4f3c-8daa-1e1696c723da
84,0.12362706596651854,93,0.03998194137741945,88,0.03391464422914867,86,0.03162137427600483,90,0.031197974860772127,644d71c7-6508-474c-9bd0-1f3fb3fa3f5d
67,1.0,27,5.817163328659581e-307,58,5.329712675000726e-307,3,4.759905938085559e-307,28,3.7929232268125e-307,9d3ee3bb-a62a-498c-a577-f8c4c291b8de
47,1.0,37,3.581080976820058e-307,17,3.080630756813262e-307,66,2.7440013435830723e-307,15,2.7267852400007454e-307,46f8cd5b-ebfd-4165-a002-5005b147eabd
77,0.07318912418415095,87,0.056440607501939966,82,0.04114222939777459,78,0.034869922436062586,94,0.024233546600101758,434a707a-2734-4b51-8d88-8fda33e19cd9
38,0.10971470707487105,33,0.022177002590272495,40,0.014766686657955443,30,0.014747736039669656,6,0.014406086349917609,bf2efd16-7da8-4b5d-b40a-803df4fab0ae
48,0.08464857384380488,0,0.05702308713196471,5,0.03165603867028488,7,0.022715953115456777,61,0.021081326984801658,71112200-559d-425c-8580-37b47e1b80e2
75,0.040206591587236905,85,0.037528351944591525,95,0.024693902912245314,80,0.024390190292447832,93,0.02219223221452993,c409f652-d7c4-4ab0-a83d-c20fe0d03913
17,0.19639138882472285,66,0.054525152009694225,35,0.02367569241440045,37,0.022607011490168815,47,0.017297828023335474,05627e0e-4602-4a50-8133-48ba07ea8d18
76,0.16028550575630635,73,0.04740556506734507,92,0.041404425116854555,88,0.033899998703365346,91,0.02679168220878224,ab6eba36-ea86-410b-8877-1c9414449d4a
1,0.08366056014848693,11,0.036491148497534806,57,0.029905733447502473,31,0.027420348083241196,13,0.021176807352572168,a7561299-aac4-4364-af1b-b8bfaba20dce
76,0.12742992525578778,92,0.057262242512349994,73,0.04382919910397115,88,0.023512895720656422,91,0.0217670775212261,f3b08ebc-677c-429d-8cf1-6e1eb4ee0811
26,0.13255387414281505,41,0.059572580883739255,70,0.022967078749670494,23,0.018837801976728956,16,0.01835652108629642,c774a327-f6b6-40f0-8f06-55319cefd024
31,0.48846109650694003,1,0.015961727556607585,11,0.00871867526883221,21,0.007677915170384744,13,0.007483300567539636,4e5b52af-9f13-4fbc-9354-bb47a5d98981
18,1.0,70,5.682253284800657e-307,14,2.3492680721956668e-307,58,2.0085023800569946e-307,41,2.0023745635899806e-307,af59be39-ee22-440f-a69a-e5af7750b630
78,0.37430851345439603,87,0.09269523394608237,77,0.04227446531644923,83,0.03878648646520495,82,0.037395753195551454,2ab6722e-85c9-46af-89bf-23ceb7471438
13,0.08785899714330656,11,0.02128175313955384,39,0.019114011593725874,42,0.017818442690308856,46,0.014850470125922239,c2414f0b-72c4-44b9-90a3-370bba50acec
43,1.0,12,2.872442964269017e-307,11,2.721306229071785e-307,57,2.514527288716922e-307,42,1.9748840173010365e-307,a1f74119-1dd5-4ed3-ab09-6599ff99377a
95,0.04360642107890726,75,0.03923944006321691,85,0.03714612155827152,80,0.03062206684482898,81,0.024394336611410224,c8a54611-3e66-4860-831d-e00f20c34c2f
11,0.18797376341323885,57,0.04682876508626677,43,0.02289996419066858,1,0.022267153888648587,42,0.01926795291941301,d4c33929-440c-42a7-9d32-8a8c853aac56
30,0.5572950025164604,27,0.011429922022402887,36,0.011009828178593755,49,0.010618089036546086,65,0.009802708275294387,75be9667-d12d-41d0-8d9c-a0e57b94e489
44,1.0,25,5.361501863161109e-307,63,3.650265012272027e-307,52,3.3434223511302606e-307,50,2.8125825214963357e-307,2eac1950-596a-454f-81cd-092025cccb99
58,1.0,67,5.418272122692639e-307,70,3.2812958252087437e-307,55,3.253473967133702e-307,45,3.0618623620311e-307,74a87a85-84bc-4d2b-ac0b-ed45093b0e1f
72,0.16016939928126142,83,0.11846810613966398,78,0.04679886040265666,87,0.045495342069219374,85,0.02641248991651263,788910d5-2dbe-4dba-8a52-12bec17b8092
17,0.13170121136033003,66,0.04470270958486808,37,0.02335161910144053,35,0.022948702535847937,47,0.0196008224324363,da5ea9a8-5f0d-4623-8d77-795cab3db435
9,0.5496256745148961,33,0.020450510016248005,36,0.018868247101597044,6,0.013156749754782102,51,0.01305201937908865,75c1222b-69ec-4959-9af6-7689b10cfe29
59,1.0,8,8.41740537197324e-307,46,4.367073123198383e-307,39,2.5193513363289367e-307,42,2.179317790594144e-307,223b5e93-fbcd-48e8-99ee-76806ff67df3
78,0.12671563000068325,87,0.05944227482207426,83,0.03148470433538006,77,0.02625286938699229,82,0.023740805787679165,b528fbf0-ec79-4d10-b1f8-54cc3aa76cfa
4,0.046091849249535626,55,0.014496581206216311,58,0.01343808019506757,67,0.013178562267667221,45,0.012707766455929005,ed3ed64f-75b8-4c07-b381-89e601f77278
11,0.05149009113224151,57,0.025443409675149513,1,0.02304423818349521,42,0.014239160549971958,13,0.014010553418187641,2c269966-dd7a-4936-aca5-2fd1f702352e
4,1.0,45,3.0737203391559914e-307,55,3.0388640268126522e-307,58,2.7819464587730193e-307,28,2.412616720964074e-307,ca03e4de-592d-4e75-bed7-f1315c68b27c
43,1.0,12,2.857123261330813e-307,11,2.600385801802335e-307,57,2.4186530932929553e-307,42,1.9153579153246173e-307,8cc53436-e0fb-48e3-8f7c-1d6284e43894
72,0.5330910683255788,83,0.0635207350517289,78,0.029451728256687584,87,0.0294152644403488,85,0.021042219798775953,75d5084f-42d0-4df9-b1da-a4ad31ab9b61
4,0.044595222400852716,45,0.02573898700211448,58,0.020875681064665492,55,0.014553946578098397,28,0.014351574204460158,eadb2aa6-bede-4323-a029-4e9782b93ca2
87,0.08279030957243225,78,0.031086725970085324,83,0.027846144275645635,82,0.01946245062472895,77,0.019068847628655263,3f7ce746-8881-4cfd-b076-134b01d69bef
72,0.7150359701018324,83,0.040120996556458864,78,0.01952874008614242,87,0.0190150064629078,85,0.014046147424513197,8ae297e9-9e02-4405-ae86-5714d229265d
10,0.046850700192817694,63,0.015071019792645532,29,0.011448978441359302,22,0.009588413564908681,15,0.007715264484907619,4d427ba1-2b61-46d1-9789-6cbbe68babc4
27,0.05092094079129752,67,0.021067368703880106,3,0.015196498900806796,36,0.011741223019568835,28,0.010086322578885002,bb0e4ceb-8642-4d0c-bffb-152b08b3f64a
16,0.06961810553472408,23,0.030505003413262493,19,0.023596203479451443,26,0.012081279238342466,34,0.011078304693277948,0b0d1808-cdac-442b-ac19-5c9103ff9cd0
82,1.0,87,1.1619445282410624e-307,77,7.180892540902594e-308,78,6.864005779422192e-308,71,6.285670765514779e-308,a353a6cc-5cd9-4bf7-a73c-d4fdaf6fab14
74,0.14656347592855354,89,0.07794530127316193,86,0.04659563410436152,93,0.03568696836297886,76,0.03261404184201121,c55ceeac-8502-498c-8104-508b739b9a06
65,1.0,49,9.70917505892424e-307,40,6.713983767678437e-307,6,3.4255314092384467e-307,36,2.7879673256584058e-307,3799fa1f-11be-4ce1-9df9-9866626d07ea
76,0.08918885878745515,92,0.06265115797883637,73,0.037886841653033757,74,0.03485612844478562,88,0.025872876233126892,800bf6e1-32e5-4a63-b35a-9cd7780cc115
59,0.15919870327170274,8,0.034501023405784696,46,0.019195380715903678,39,0.011142059427242446,42,0.00973051972869658,d54c1a04-180f-485c-b3d2-731e3eab1eda
73,0.09488655338017268,76,0.0696882630515804,92,0.050751417574830086,91,0.04714510350223601,88,0.03884847027047639,67e04dc6-d014-4a47-8939-8f570064ddf9
24,0.06450602778327678,55,0.008950981846270014,67,0.008917236983011383,27,0.008594170381829736,3,0.008487010941775733,140fe4b2-241c-454f-9b2d-e6402926b914
1,1.0,11,1.9098452996008847e-307,57,1.8884867164127296e-307,68,1.763669420659635e-307,28,1.7010206997035994e-307,94e001cb-f7fb-4b36-b321-7de5944a1944
1,0.36767344696236515,11,0.018226479432490464,57,0.01759459046055015,31,0.015629146414816653,21,0.014955235967625486,5c7fb049-16ed-47a0-acd9-0fe8bcd515af
12,1.0,34,5.189122736142655e-307,69,2.985146266547418e-307,43,2.7921765473826816e-307,57,2.245785761468146e-307,12505b73-5980-4dc7-a0c2-77f36139129c
50,0.5530148892188156,52,0.03294549061566718,44,0.012813598412796794,20,0.011375553495394028,25,0.010871584831487851,11d4d273-9e88-4a60-8777-5a3e1bf3a65f
74,0.1705279361278225,86,0.04682285953727225,89,0.04679900910720313,93,0.03504206765329427,76,0.030527002117715994,608e1f54-c9ce-4665-b372-16497749bda5
93,0.10010520467426677,86,0.07700534006451026,80,0.030466965149873806,75,0.03039201029933838,90,0.028082094311286603,80256c0c-ea58-46fe-b8aa-ff90d3361f54
8,0.22384643184553732,46,0.08842179265442614,59,0.05083391778682478,39,0.02555485147265318,42,0.018695642036280616,881f92ef-5599-4960-b25b-4aed2af8425b
71,1.0,94,9.786646217954744e-308,82,5.868853875272273e-308,87,5.460679364975454e-308,88,5.374410254664052e-308,efd5e18e-cf60-4453-8a9a-bb693c0e3308
39,1.0,46,6.774442065853692e-307,42,6.6686337629133816e-307,8,3.9976385041354205e-307,13,3.410031835686541e-307,0bed2bf0-02df-4fe9-b0ba-67a10803c763
77,0.4741476362404921,87,0.0422496017566032,78,0.03870048114324838,94,0.03565793044638008,82,0.035244029501171135,2ee1d03e-06c5-4ecd-b319-4c2661555c65
39,1.0,42,8.013592830898205e-307,46,5.900800004910734e-307,8,3.731388879852118e-307,13,3.3887976454368315e-307,c81e94e2-eadc-4bab-8f05-a7cc2103e751
1,0.15716750379280722,11,0.037661435884571354,31,0.03590867801834076,57,0.03014268905357524,21,0.02566597134346728,89c55b94-e679-496e-ba8c-43c2a579d756
28,0.15063155332441353,67,0.04333525388962429,27,0.026868598987966587,58,0.026422758884261925,45,0.02441659466306934,cb74d548-4a1d-4a2e-b7ae-15d37f463dfa
1,0.3933976210281749,11,0.021400943472356323,31,0.01951122726970357,57,0.018774044279001936,13,0.017371589848426815,dbf09ced-3f2d-4430-8108-fea817eb761b
46,1.0,8,1.2134289165056565e-306,39,5.520106210900311e-307,59,4.66031412100739e-307,42,3.2796623950119427e-307,16c365cc-ef0f-44d9-bf6e-b30ea55681c8
51,1.0,54,3.5521348285033648e-307,36,3.4626133924170904e-307,9,2.1508816140874454e-307,27,2.128436505521892e-307,ae0cf12d-8706-4937-ae8a-ad11f14ce159
32,1.0,56,2.351147662191071e-307,20,2.286181636945228e-307,50,1.7865990779901724e-307,52,1.7465504618748e-307,80d1f415-a22b-4fe7-af87-57b02b16167d
73,0.0945279286367756,76,0.07506373820240562,92,0.053970648101591155,91,0.04785606408725917,88,0.03983563497574153,03218e8a-09ef-4ec2-bae2-d186d1911dda
42,0.2373858855437635,39,0.0523374316552609,46,0.02818820730766982,13,0.02774413696178184,11,0.02560427386340324,e0e512a6-1f50-4002-8e50-2e249a6d377a
41,1.0,26,6.72136161881003e-307,70,3.990299032093897e-307,68,2.9807667620186315e-307,22,2.648148191404891e-307,85b55494-be73-436f-ac16-d22d0274c54a
92,1.0,76,1.1394969205403275e-307,73,8.371342144995574e-308,88,4.912104155087274e-308,74,4.74456335044385e-308,3db862a6-b4f1-4310-90cb-2c4b2376290a
73,1.0,76,1.0963784768226951e-307,92,8.907370487389818e-308,88,7.894569558903571e-308,91,5.6923816486712e-308,d4792593-ad1d-4522-b490-a72a2d00fbd2
9,0.15757469853196782,33,0.021265334812182766,36,0.02031469724200063,6,0.01524632897281284,65,0.014971484259607653,391afce9-969f-4cb3-9661-e3b0937e8a81
85,1.0,75,9.363174921724905e-308,95,8.473634690032441e-308,81,8.299462505380654e-308,87,7.728364521897667e-308,66b3efc8-90e7-4862-a933-da272a37cc09
4,0.2779180247867789,45,0.020718809354129435,55,0.019156731422144878,58,0.018781013676948385,28,0.0176260373721782,20ec9996-6cbc-4ecc-a27b-a0dbcb067378
85,0.07192797169992514,81,0.05238908707486187,91,0.04895856926300198,71,0.04887234442014733,95,0.03859748459203541,51509977-cee6-4be4-9dc3-c5d12d288ce4
85,1.0,75,8.639958300331137e-308,81,8.483978764081264e-308,95,8.065439538784108e-308,87,7.979168055519812e-308,a3dfba5e-f8a8-4ee7-a806-5c04c9ed1152
6,0.18075368979308032,40,0.024765195854394014,33,0.02119774051365177,65,0.015083277516126868,38,0.013363179973619004,91a4e7fa-1037-4a57-a937-b7630121fdb6
71,0.25122553201479364,94,0.053342529060457174,87,0.04429411811544724,85,0.04353783979842621,82,0.04244787975344366,6a37f66a-d6e4-4a3f-a398-f23af9dcf2a4
4,0.4106507260149725,45,0.024074952039098905,55,0.023921160703429593,58,0.022062497789355342,28,0.02008961116028627,0bfc52d2-a786-4d54-a4de-78a4ab88b3eb
28,0.11772312329496357,67,0.03462638996615198,27,0.021459560111833014,58,0.020392849626025156,4,0.019760499889940237,fe201a45-3261-4065-858a-b7d2d34a95e3
85,0.049220197476614436,82,0.03669683188952031,71,0.03446864109586738,87,0.03308140401079967,94,0.026574415469029042,c858354a-f012-4e47-9b97-f9263c953e51
35,1.0,66,4.2489871079833936e-307,17,3.619534857181906e-307,37,3.0235324104068402e-307,47,2.2414087619738708e-307,3dd6ea86-bca9-412d-b5b4-79cdc4bddcc5
22,0.037448730513070246,63,0.011068353116224377,41,0.007896306426123057,44,0.006216997647176013,10,0.00617342540501029,24146d27-a2e0-4067-b412-804ed0150d51
74,0.1255038728558156,76,0.06534597997128026,89,0.06448687870320789,73,0.057562769504549034,86,0.04960413378948219,1a096cba-8fa0-4447-a8d7-10f3a34dfbe7
72,1.0,83,1.040625050889183e-307,78,5.225783611127027e-308,87,5.036211265363748e-308,85,3.711719475028721e-308,fae20eef-8b0e-4850-aaca-7e4c92b34d72
1,0.5126505703643907,11,0.01575332249228937,57,0.014451302484929958,31,0.013835673274618513,39,0.012831461516889452,5e9a887c-f7c8-4a3e-acc9-35d1b19f9d19
