id,ics_table_id,country,countries_specific_extracted,countries_union_extracted,countries_region_extracted,countries_global_extracted
27370,3947,FRA,True,False,False,False
27371,3947,GBR,True,False,False,False
27372,3947,MEX,True,False,False,False
27373,3947,SWE,True,False,False,False
27374,3947,USA,True,False,False,False
27375,3948,,False,False,False,False
27376,3949,,False,False,False,False
27377,3950,ESP,True,False,False,False
27378,3950,GBR,True,False,False,False
27379,3950,NLD,True,False,False,False
27380,3951,BRA,True,False,False,False
27381,3951,CHN,True,False,False,False
27382,3951,DEU,True,False,False,False
27383,3951,IND,True,False,False,False
27384,3951,IRN,True,False,False,False
27385,3951,ITA,True,False,False,False
27386,3951,JPN,True,False,False,False
27387,3951,KOR,True,False,False,False
27388,3951,USA,True,False,False,False
27389,3952,ALB,False,False,True,False
27390,3952,AND,False,False,True,False
27391,3952,AUT,False,False,True,False
27392,3952,BEL,False,False,True,False
27393,3952,BGR,False,False,True,False
27394,3952,BIH,False,False,True,False
27395,3952,BLR,False,False,True,False
27396,3952,CHE,False,False,True,False
27397,3952,CZE,False,False,True,False
27398,3952,DEU,False,False,True,False
27399,3952,DNK,False,False,True,False
27400,3952,ESP,False,False,True,False
27401,3952,EST,False,False,True,False
27402,3952,FIN,False,False,True,False
27403,3952,FRA,False,False,True,False
27404,3952,GBR,False,False,True,False
27405,3952,GRC,False,False,True,False
27406,3952,HRV,False,False,True,False
27407,3952,HUN,False,False,True,False
27408,3952,IRL,False,False,True,False
27409,3952,ISL,False,False,True,False
27410,3952,ITA,False,False,True,False
27411,3952,LIE,False,False,True,False
27412,3952,LTU,False,False,True,False
27413,3952,LUX,False,False,True,False
27414,3952,LVA,False,False,True,False
27415,3952,MCO,False,False,True,False
27416,3952,MDA,False,False,True,False
27417,3952,MKD,False,False,True,False
27418,3952,MLT,False,False,True,False
27419,3952,MNE,False,False,True,False
27420,3952,NLD,False,False,True,False
27421,3952,NOR,False,False,True,False
27422,3952,POL,False,False,True,False
27423,3952,PRT,False,False,True,False
27424,3952,ROU,False,False,True,False
27425,3952,SMR,False,False,True,False
27426,3952,SRB,False,False,True,False
27427,3952,SVK,False,False,True,False
27428,3952,SVN,False,False,True,False
27429,3952,SWE,False,False,True,False
27430,3952,UKR,False,False,True,False
27431,3952,VAT,False,False,True,False
27432,3953,,False,False,False,False
27433,3954,AFG,False,False,True,False
27434,3954,ALB,False,False,True,False
27435,3954,AND,False,False,True,False
27436,3954,ARE,False,False,True,False
27437,3954,AUS,False,False,True,False
27438,3954,AUT,False,False,True,False
27439,3954,BEL,False,False,True,False
27440,3954,BGD,False,False,True,False
27441,3954,BGR,False,False,True,False
27442,3954,BHR,False,False,True,False
27443,3954,BIH,False,False,True,False
27444,3954,BLR,False,False,True,False
27445,3954,BRN,False,False,True,False
27446,3954,BTN,False,False,True,False
27447,3954,CHE,False,False,True,False
27448,3954,CHN,False,False,True,False
27449,3954,CYP,False,False,True,False
27450,3954,CZE,False,False,True,False
27451,3954,DEU,False,False,True,False
27452,3954,DNK,False,False,True,False
27453,3954,ESP,False,False,True,False
27454,3954,EST,False,False,True,False
27455,3954,FIN,False,False,True,False
27456,3954,FJI,False,False,True,False
27457,3954,FRA,False,False,True,False
27458,3954,FSM,False,False,True,False
27459,3954,GBR,True,False,True,False
27460,3954,GRC,False,False,True,False
27461,3954,HRV,False,False,True,False
27462,3954,HUN,False,False,True,False
27463,3954,IDN,False,False,True,False
27464,3954,IND,False,False,True,False
27465,3954,IRL,False,False,True,False
27466,3954,IRN,False,False,True,False
27467,3954,IRQ,False,False,True,False
27468,3954,ISL,False,False,True,False
27469,3954,ITA,False,False,True,False
27470,3954,JOR,False,False,True,False
27471,3954,JPN,False,False,True,False
27472,3954,KAZ,False,False,True,False
27473,3954,KGZ,False,False,True,False
27474,3954,KHM,False,False,True,False
27475,3954,KIR,False,False,True,False
27476,3954,KOR,False,False,True,False
27477,3954,KWT,False,False,True,False
27478,3954,LAO,False,False,True,False
27479,3954,LBN,False,False,True,False
27480,3954,LIE,False,False,True,False
27481,3954,LKA,False,False,True,False
27482,3954,LTU,False,False,True,False
27483,3954,LUX,False,False,True,False
27484,3954,LVA,False,False,True,False
27485,3954,MCO,False,False,True,False
27486,3954,MDA,False,False,True,False
27487,3954,MDV,False,False,True,False
27488,3954,MHL,False,False,True,False
27489,3954,MKD,False,False,True,False
27490,3954,MLT,False,False,True,False
27491,3954,MMR,False,False,True,False
27492,3954,MNE,False,False,True,False
27493,3954,MNG,False,False,True,False
27494,3954,MYS,False,False,True,False
27495,3954,NLD,False,False,True,False
27496,3954,NOR,False,False,True,False
27497,3954,NPL,False,False,True,False
27498,3954,NRU,False,False,True,False
27499,3954,NZL,False,False,True,False
27500,3954,OMN,False,False,True,False
27501,3954,PHL,False,False,True,False
27502,3954,PLW,False,False,True,False
27503,3954,PNG,False,False,True,False
27504,3954,POL,False,False,True,False
27505,3954,PRK,False,False,True,False
27506,3954,PRT,False,False,True,False
27507,3954,QAT,False,False,True,False
27508,3954,ROU,False,False,True,False
27509,3954,SAU,False,False,True,False
27510,3954,SGP,False,False,True,False
27511,3954,SLB,False,False,True,False
27512,3954,SMR,False,False,True,False
27513,3954,SRB,False,False,True,False
27514,3954,SVK,False,False,True,False
27515,3954,SVN,False,False,True,False
27516,3954,SWE,False,False,True,False
27517,3954,SYR,False,False,True,False
27518,3954,THA,False,False,True,False
27519,3954,TJK,False,False,True,False
27520,3954,TKM,False,False,True,False
27521,3954,TLS,False,False,True,False
27522,3954,TON,False,False,True,False
27523,3954,TUR,False,False,True,False
27524,3954,TUV,False,False,True,False
27525,3954,UKR,False,False,True,False
27526,3954,USA,True,False,False,False
27527,3954,UZB,False,False,True,False
27528,3954,VAT,False,False,True,False
27529,3954,VNM,False,False,True,False
27530,3954,VUT,False,False,True,False
27531,3954,WSM,False,False,True,False
27532,3954,YEM,False,False,True,False
27533,3955,ARE,True,False,False,False
27534,3955,AUS,True,False,False,False
27535,3955,AUT,True,False,False,False
27536,3955,BEL,True,False,False,False
27537,3955,CAN,True,False,False,False
27538,3955,DEU,True,False,False,False
27539,3955,ESP,True,False,False,False
27540,3955,FRA,True,False,False,False
27541,3955,GBR,True,False,False,False
27542,3955,IND,True,False,False,False
27543,3955,ITA,True,False,False,False
27544,3955,NLD,True,False,False,False
27545,3955,USA,True,False,False,False
27546,3956,,False,False,False,False
27547,3957,,False,False,False,False
27548,3958,GBR,True,False,False,False
27549,3959,GBR,True,False,False,False
27550,3960,GBR,True,False,False,False
27551,3961,GBR,True,False,False,False
27552,3962,AUT,False,True,False,False
27553,3962,BEL,False,True,False,False
27554,3962,BGR,False,True,False,False
27555,3962,CYP,False,True,False,False
27556,3962,CZE,False,True,False,False
27557,3962,DEU,False,True,False,False
27558,3962,DNK,False,True,False,False
27559,3962,ESP,False,True,False,False
27560,3962,EST,False,True,False,False
27561,3962,FIN,False,True,False,False
27562,3962,FRA,False,True,False,False
27563,3962,GBR,True,False,False,False
27564,3962,GRC,False,True,False,False
27565,3962,HRV,False,True,False,False
27566,3962,HUN,False,True,False,False
27567,3962,IRL,False,True,False,False
27568,3962,ITA,False,True,False,False
27569,3962,LTU,False,True,False,False
27570,3962,LUX,False,True,False,False
27571,3962,LVA,False,True,False,False
27572,3962,MLT,False,True,False,False
27573,3962,NGA,True,False,False,False
27574,3962,NLD,False,True,False,False
27575,3962,POL,False,True,False,False
27576,3962,PRT,False,True,False,False
27577,3962,ROU,False,True,False,False
27578,3962,SVK,False,True,False,False
27579,3962,SVN,False,True,False,False
27580,3962,SWE,False,True,False,False
27581,3962,USA,True,False,False,False
27582,3963,FIN,True,False,False,False
27583,3963,JPN,True,False,False,False
27584,3963,SWE,True,False,False,False
27585,3964,,False,False,False,False
27586,3965,,False,False,False,False
27587,3966,GBR,True,False,False,False
27588,3967,GBR,True,False,False,False
27589,3967,HKG,True,False,False,False
27590,3968,ALB,False,False,True,False
27591,3968,AND,False,False,True,False
27592,3968,AUT,False,False,True,False
27593,3968,BEL,False,False,True,False
27594,3968,BGR,False,False,True,False
27595,3968,BIH,False,False,True,False
27596,3968,BLR,False,False,True,False
27597,3968,CHE,False,False,True,False
27598,3968,CZE,False,False,True,False
27599,3968,DEU,False,False,True,False
27600,3968,DNK,False,False,True,False
27601,3968,ESP,False,False,True,False
27602,3968,EST,False,False,True,False
27603,3968,FIN,False,False,True,False
27604,3968,FRA,False,False,True,False
27605,3968,GBR,True,False,True,False
27606,3968,GRC,False,False,True,False
27607,3968,HRV,False,False,True,False
27608,3968,HUN,False,False,True,False
27609,3968,IRL,False,False,True,False
27610,3968,ISL,False,False,True,False
27611,3968,ITA,False,False,True,False
27612,3968,LIE,False,False,True,False
27613,3968,LTU,False,False,True,False
27614,3968,LUX,False,False,True,False
27615,3968,LVA,False,False,True,False
27616,3968,MCO,False,False,True,False
27617,3968,MDA,False,False,True,False
27618,3968,MKD,False,False,True,False
27619,3968,MLT,False,False,True,False
27620,3968,MNE,False,False,True,False
27621,3968,NLD,False,False,True,False
27622,3968,NOR,False,False,True,False
27623,3968,POL,False,False,True,False
27624,3968,PRT,False,False,True,False
27625,3968,ROU,False,False,True,False
27626,3968,SMR,False,False,True,False
27627,3968,SRB,False,False,True,False
27628,3968,SVK,False,False,True,False
27629,3968,SVN,False,False,True,False
27630,3968,SWE,False,False,True,False
27631,3968,UKR,False,False,True,False
27632,3968,USA,True,False,False,False
27633,3968,VAT,False,False,True,False
27634,3969,ALB,False,False,True,True
27635,3969,AND,False,False,True,True
27636,3969,AUT,False,False,True,True
27637,3969,BEL,False,False,True,True
27638,3969,BGR,False,False,True,True
27639,3969,BIH,False,False,True,True
27640,3969,BLR,False,False,True,True
27641,3969,CHE,False,False,True,True
27642,3969,CHN,True,False,False,True
27643,3969,CZE,False,False,True,True
27644,3969,DEU,False,False,True,True
27645,3969,DNK,False,False,True,True
27646,3969,ESP,False,False,True,True
27647,3969,EST,False,False,True,True
27648,3969,FIN,False,False,True,True
27649,3969,FRA,False,False,True,True
27650,3969,GBR,True,False,True,True
27651,3969,GRC,False,False,True,True
27652,3969,HRV,False,False,True,True
27653,3969,HUN,False,False,True,True
27654,3969,IRL,False,False,True,True
27655,3969,ISL,False,False,True,True
27656,3969,ITA,False,False,True,True
27657,3969,LIE,False,False,True,True
27658,3969,LTU,False,False,True,True
27659,3969,LUX,False,False,True,True
27660,3969,LVA,False,False,True,True
27661,3969,MCO,False,False,True,True
27662,3969,MDA,False,False,True,True
27663,3969,MKD,False,False,True,True
27664,3969,MLT,False,False,True,True
27665,3969,MNE,False,False,True,True
27666,3969,NLD,False,False,True,True
27667,3969,NOR,False,False,True,True
27668,3969,POL,False,False,True,True
27669,3969,PRT,False,False,True,True
27670,3969,ROU,False,False,True,True
27671,3969,SMR,False,False,True,True
27672,3969,SRB,False,False,True,True
27673,3969,SVK,False,False,True,True
27674,3969,SVN,False,False,True,True
27675,3969,SWE,False,False,True,True
27676,3969,UKR,False,False,True,True
27677,3969,USA,True,False,False,True
27678,3969,VAT,False,False,True,True
27679,3970,GBR,True,False,False,False
27680,3971,DEU,True,False,False,False
27681,3971,GBR,True,False,False,False
27682,3972,,False,False,False,False
27683,3972,GBR,True,False,False,True
27684,3973,CHN,True,False,False,False
27685,3973,GBR,True,False,False,False
27686,3974,,False,False,False,False
27687,3974,GBR,True,False,False,True
27688,3974,USA,True,False,False,True
27689,3975,,False,False,False,False
27690,3976,GBR,True,False,False,False
27691,3977,GBR,True,False,False,False
27692,3977,ITA,True,False,False,False
27693,3978,GBR,True,False,False,False
27694,3979,GBR,True,False,False,False
27695,3979,SGP,True,False,False,False
27696,3980,AUS,True,False,False,False
27697,3980,GBR,True,False,False,False
27698,3980,ZAF,True,False,False,False
27699,3981,GBR,True,False,False,False
27700,3981,NZL,True,False,False,False
27701,3982,GBR,True,False,False,False
27702,3983,AUS,True,False,False,False
27703,3983,AUT,False,True,False,False
27704,3983,BEL,False,True,False,False
27705,3983,BGR,False,True,False,False
27706,3983,CYP,False,True,False,False
27707,3983,CZE,False,True,False,False
27708,3983,DEU,False,True,False,False
27709,3983,DNK,False,True,False,False
27710,3983,ESP,False,True,False,False
27711,3983,EST,False,True,False,False
27712,3983,FIN,False,True,False,False
27713,3983,FRA,False,True,False,False
27714,3983,GBR,True,False,False,False
27715,3983,GRC,False,True,False,False
27716,3983,HRV,False,True,False,False
27717,3983,HUN,False,True,False,False
27718,3983,IRL,False,True,False,False
27719,3983,ITA,True,True,False,False
27720,3983,LTU,False,True,False,False
27721,3983,LUX,False,True,False,False
27722,3983,LVA,False,True,False,False
27723,3983,MLT,False,True,False,False
27724,3983,NLD,False,True,False,False
27725,3983,POL,False,True,False,False
27726,3983,PRT,False,True,False,False
27727,3983,ROU,False,True,False,False
27728,3983,SVK,False,True,False,False
27729,3983,SVN,False,True,False,False
27730,3983,SWE,False,True,False,False
27731,3984,GBR,True,False,False,False
27732,3985,,False,False,False,False
27733,3986,ECU,True,False,False,False
27734,3986,GBR,True,False,False,False
27735,3986,ISL,True,False,False,False
27736,3986,NZL,True,False,False,False
27737,3987,,False,False,False,False
27738,3988,AUS,True,False,False,False
27739,3988,CAN,True,False,False,False
27740,3988,ESP,True,False,False,False
27741,3988,GBR,True,False,False,False
27742,3988,IRL,True,False,False,False
27743,3988,USA,True,False,False,False
27744,3989,GBR,True,False,False,False
27745,3990,,False,False,False,False
27746,3991,,False,False,False,False
27747,3991,AUS,True,False,False,True
27748,3991,AUT,False,True,False,True
27749,3991,BEL,False,True,False,True
27750,3991,BGR,False,True,False,True
27751,3991,CYP,False,True,False,True
27752,3991,CZE,False,True,False,True
27753,3991,DEU,False,True,False,True
27754,3991,DNK,False,True,False,True
27755,3991,ESP,False,True,False,True
27756,3991,EST,False,True,False,True
27757,3991,FIN,False,True,False,True
27758,3991,FRA,False,True,False,True
27759,3991,GBR,True,False,False,True
27760,3991,GRC,False,True,False,True
27761,3991,HRV,False,True,False,True
27762,3991,HUN,False,True,False,True
27763,3991,IRL,False,True,False,True
27764,3991,ITA,False,True,False,True
27765,3991,LTU,False,True,False,True
27766,3991,LUX,False,True,False,True
27767,3991,LVA,False,True,False,True
27768,3991,MLT,False,True,False,True
27769,3991,NLD,False,True,False,True
27770,3991,POL,False,True,False,True
27771,3991,PRT,False,True,False,True
27772,3991,ROU,False,True,False,True
27773,3991,SVK,False,True,False,True
27774,3991,SVN,False,True,False,True
27775,3991,SWE,False,True,False,True
27776,3991,USA,True,False,False,True
27777,3992,GBR,True,False,False,False
27778,3993,ALB,False,False,True,False
27779,3993,AND,False,False,True,False
27780,3993,AUT,False,False,True,False
27781,3993,BEL,False,False,True,False
27782,3993,BGR,False,False,True,False
27783,3993,BIH,False,False,True,False
27784,3993,BLR,False,False,True,False
27785,3993,CHE,False,False,True,False
27786,3993,CZE,False,False,True,False
27787,3993,DEU,False,False,True,False
27788,3993,DNK,False,False,True,False
27789,3993,ESP,False,False,True,False
27790,3993,EST,False,False,True,False
27791,3993,FIN,False,False,True,False
27792,3993,FRA,False,False,True,False
27793,3993,GBR,True,False,True,False
27794,3993,GRC,False,False,True,False
27795,3993,HRV,False,False,True,False
27796,3993,HUN,False,False,True,False
27797,3993,IRL,False,False,True,False
27798,3993,ISL,False,False,True,False
27799,3993,ITA,False,False,True,False
27800,3993,LIE,False,False,True,False
27801,3993,LTU,False,False,True,False
27802,3993,LUX,False,False,True,False
27803,3993,LVA,False,False,True,False
27804,3993,MCO,False,False,True,False
27805,3993,MDA,False,False,True,False
27806,3993,MKD,False,False,True,False
27807,3993,MLT,False,False,True,False
27808,3993,MNE,False,False,True,False
27809,3993,NLD,False,False,True,False
27810,3993,NOR,False,False,True,False
27811,3993,POL,False,False,True,False
27812,3993,PRT,False,False,True,False
27813,3993,ROU,False,False,True,False
27814,3993,SMR,False,False,True,False
27815,3993,SRB,False,False,True,False
27816,3993,SVK,False,False,True,False
27817,3993,SVN,False,False,True,False
27818,3993,SWE,False,False,True,False
27819,3993,UKR,False,False,True,False
27820,3993,VAT,False,False,True,False
27821,3994,,False,False,False,False
27822,3995,GBR,True,False,False,False
27823,3996,GBR,True,False,False,False
27824,3996,LTU,True,False,False,False
27825,3996,RUS,True,False,False,False
27826,3996,SWE,True,False,False,False
27827,3997,GBR,True,False,False,False
27828,3997,USA,True,False,False,False
27829,3998,GBR,True,False,False,False
27830,3998,GRC,True,False,False,False
27831,3999,,False,False,False,False
27832,4000,AUS,True,False,False,False
27833,4000,CAN,True,False,False,False
27834,4000,GBR,True,False,False,False
27835,4000,NLD,True,False,False,False
27836,4000,NZL,True,False,False,False
27837,4000,USA,True,False,False,False
27838,4001,GBR,True,False,False,False
27839,4002,,False,False,False,False
27840,4003,,False,False,False,False
27841,4003,AUS,True,False,False,True
27842,4003,GBR,True,False,False,True
27843,4004,DEU,True,False,False,False
27844,4004,FRA,True,False,False,False
27845,4004,GBR,True,False,False,False
27846,4004,NLD,True,False,False,False
27847,4004,NZL,True,False,False,False
27848,4004,PYF,True,False,False,False
27849,4005,GBR,True,False,False,False
27850,4006,GBR,True,False,False,False
27851,4007,GBR,True,False,False,False
27852,4008,,False,False,False,False
27853,4009,AUS,True,False,False,False
27854,4009,BRA,True,False,False,False
27855,4009,CHN,True,False,False,False
27856,4009,DEU,True,False,False,False
27857,4009,ESP,True,False,False,False
27858,4009,GBR,True,False,False,False
27859,4009,GRC,True,False,False,False
27860,4009,IRL,True,False,False,False
27861,4009,ITA,True,False,False,False
27862,4009,JPN,True,False,False,False
27863,4009,MEX,True,False,False,False
27864,4009,NLD,True,False,False,False
27865,4009,TUR,True,False,False,False
27866,4009,USA,True,False,False,False
27867,4010,CAN,True,False,False,False
27868,4010,GBR,True,False,False,False
27869,4010,NOR,True,False,False,False
27870,4010,USA,True,False,False,False
27871,4011,GBR,True,False,False,False
27872,4012,,False,False,False,False
27873,4013,AFG,False,False,True,False
27874,4013,ALB,False,False,True,False
27875,4013,AND,False,False,True,False
27876,4013,ARE,False,False,True,False
27877,4013,AUT,False,False,True,False
27878,4013,BEL,False,False,True,False
27879,4013,BGD,False,False,True,False
27880,4013,BGR,False,False,True,False
27881,4013,BHR,False,False,True,False
27882,4013,BIH,False,False,True,False
27883,4013,BLR,False,False,True,False
27884,4013,BRN,False,False,True,False
27885,4013,BTN,False,False,True,False
27886,4013,CHE,False,False,True,False
27887,4013,CHN,False,False,True,False
27888,4013,CYP,False,False,True,False
27889,4013,CZE,False,False,True,False
27890,4013,DEU,False,False,True,False
27891,4013,DNK,False,False,True,False
27892,4013,ESP,False,False,True,False
27893,4013,EST,False,False,True,False
27894,4013,FIN,False,False,True,False
27895,4013,FJI,False,False,True,False
27896,4013,FRA,False,False,True,False
27897,4013,FSM,False,False,True,False
27898,4013,GBR,False,False,True,False
27899,4013,GRC,False,False,True,False
27900,4013,HRV,False,False,True,False
27901,4013,HUN,False,False,True,False
27902,4013,IDN,False,False,True,False
27903,4013,IND,False,False,True,False
27904,4013,IRL,False,False,True,False
27905,4013,IRN,False,False,True,False
27906,4013,IRQ,False,False,True,False
27907,4013,ISL,False,False,True,False
27908,4013,ITA,False,False,True,False
27909,4013,JOR,False,False,True,False
27910,4013,JPN,False,False,True,False
27911,4013,KAZ,False,False,True,False
27912,4013,KGZ,False,False,True,False
27913,4013,KHM,False,False,True,False
27914,4013,KIR,False,False,True,False
27915,4013,KOR,False,False,True,False
27916,4013,KWT,False,False,True,False
27917,4013,LAO,False,False,True,False
27918,4013,LBN,False,False,True,False
27919,4013,LIE,False,False,True,False
27920,4013,LKA,False,False,True,False
27921,4013,LTU,False,False,True,False
27922,4013,LUX,False,False,True,False
27923,4013,LVA,False,False,True,False
27924,4013,MCO,False,False,True,False
27925,4013,MDA,False,False,True,False
27926,4013,MDV,False,False,True,False
27927,4013,MHL,False,False,True,False
27928,4013,MKD,False,False,True,False
27929,4013,MLT,False,False,True,False
27930,4013,MMR,False,False,True,False
27931,4013,MNE,False,False,True,False
27932,4013,MNG,False,False,True,False
27933,4013,MYS,False,False,True,False
27934,4013,NLD,False,False,True,False
27935,4013,NOR,False,False,True,False
27936,4013,NPL,False,False,True,False
27937,4013,NRU,False,False,True,False
27938,4013,OMN,False,False,True,False
27939,4013,PHL,False,False,True,False
27940,4013,PLW,False,False,True,False
27941,4013,PNG,False,False,True,False
27942,4013,POL,False,False,True,False
27943,4013,PRK,False,False,True,False
27944,4013,PRT,False,False,True,False
27945,4013,QAT,False,False,True,False
27946,4013,ROU,False,False,True,False
27947,4013,SAU,False,False,True,False
27948,4013,SGP,False,False,True,False
27949,4013,SLB,False,False,True,False
27950,4013,SMR,False,False,True,False
27951,4013,SRB,False,False,True,False
27952,4013,SVK,False,False,True,False
27953,4013,SVN,False,False,True,False
27954,4013,SWE,False,False,True,False
27955,4013,SYR,False,False,True,False
27956,4013,THA,False,False,True,False
27957,4013,TJK,False,False,True,False
27958,4013,TKM,False,False,True,False
27959,4013,TLS,False,False,True,False
27960,4013,TON,False,False,True,False
27961,4013,TUR,False,False,True,False
27962,4013,TUV,False,False,True,False
27963,4013,UKR,False,False,True,False
27964,4013,USA,True,False,False,False
27965,4013,UZB,False,False,True,False
27966,4013,VAT,False,False,True,False
27967,4013,VNM,False,False,True,False
27968,4013,VUT,False,False,True,False
27969,4013,WSM,False,False,True,False
27970,4013,YEM,False,False,True,False
27971,4014,GBR,True,False,False,False
27972,4014,IRL,True,False,False,False
27973,4014,NOR,True,False,False,False
27974,4014,PRT,True,False,False,False
27975,4015,,False,False,False,False
27976,4016,,False,False,False,False
27977,4017,GBR,True,False,False,False
27978,4018,,False,False,False,False
27979,4019,,False,False,False,False
27980,4020,GBR,True,False,False,False
27981,4021,CAN,True,False,False,False
27982,4021,GBR,True,False,False,False
27983,4021,USA,True,False,False,False
27984,4022,,False,False,False,False
27985,4023,CHN,True,False,False,False
27986,4023,GBR,True,False,False,False
27987,4024,GBR,True,False,False,False
27988,4025,,False,False,False,False
27989,4026,AUT,False,True,False,False
27990,4026,BEL,False,True,False,False
27991,4026,BGR,False,True,False,False
27992,4026,CHN,True,False,False,False
27993,4026,CYP,False,True,False,False
27994,4026,CZE,False,True,False,False
27995,4026,DEU,False,True,False,False
27996,4026,DNK,False,True,False,False
27997,4026,ESP,False,True,False,False
27998,4026,EST,False,True,False,False
27999,4026,FIN,False,True,False,False
28000,4026,FRA,False,True,False,False
28001,4026,GBR,True,False,False,False
28002,4026,GRC,False,True,False,False
28003,4026,HRV,False,True,False,False
28004,4026,HUN,False,True,False,False
28005,4026,IRL,False,True,False,False
28006,4026,ITA,False,True,False,False
28007,4026,LTU,False,True,False,False
28008,4026,LUX,False,True,False,False
28009,4026,LVA,False,True,False,False
28010,4026,MLT,False,True,False,False
28011,4026,NLD,False,True,False,False
28012,4026,POL,False,True,False,False
28013,4026,PRT,False,True,False,False
28014,4026,ROU,False,True,False,False
28015,4026,SVK,False,True,False,False
28016,4026,SVN,False,True,False,False
28017,4026,SWE,False,True,False,False
28018,4027,,False,False,False,False
28019,4027,BEL,True,False,False,True
28020,4027,CAN,True,False,False,True
28021,4027,CHE,True,False,False,True
28022,4027,DEU,True,False,False,True
28023,4027,ESP,True,False,False,True
28024,4027,EST,True,False,False,True
28025,4027,FIN,True,False,False,True
28026,4027,FRA,True,False,False,True
28027,4027,GBR,True,False,False,True
28028,4027,GRC,True,False,False,True
28029,4027,HKG,True,False,False,True
28030,4027,ITA,True,False,False,True
28031,4027,JPN,True,False,False,True
28032,4027,LTU,True,False,False,True
28033,4027,NLD,True,False,False,True
28034,4027,POL,True,False,False,True
28035,4027,PRT,True,False,False,True
28036,4027,SVN,True,False,False,True
28037,4027,SWE,True,False,False,True
28038,4027,USA,True,False,False,True
28039,4028,GBR,True,False,False,False
28040,4029,GBR,True,False,False,False
28041,4029,KEN,True,False,False,False
28042,4030,ABW,False,False,True,True
28043,4030,AIA,False,False,True,True
28044,4030,ALB,False,False,True,True
28045,4030,AND,False,False,True,True
28046,4030,ARG,False,False,True,True
28047,4030,ATG,False,False,True,True
28048,4030,AUT,False,False,True,True
28049,4030,BEL,False,False,True,True
28050,4030,BGR,False,False,True,True
28051,4030,BHS,False,False,True,True
28052,4030,BIH,False,False,True,True
28053,4030,BLM,False,False,True,True
28054,4030,BLR,False,False,True,True
28055,4030,BLZ,False,False,True,True
28056,4030,BOL,False,False,True,True
28057,4030,BRA,False,False,True,True
28058,4030,BRB,False,False,True,True
28059,4030,CAN,True,False,False,True
28060,4030,CHE,False,False,True,True
28061,4030,CHL,False,False,True,True
28062,4030,COL,False,False,False,True
28063,4030,CRI,False,False,False,True
28064,4030,CUB,False,False,True,True
28065,4030,CYM,False,False,True,True
28066,4030,CZE,False,False,True,True
28067,4030,DEU,True,False,True,True
28068,4030,DMA,False,False,True,True
28069,4030,DNK,False,False,True,True
28070,4030,DOM,False,False,True,True
28071,4030,ECU,False,False,True,True
28072,4030,ESP,False,False,True,True
28073,4030,EST,False,False,True,True
28074,4030,FIN,False,False,True,True
28075,4030,FLK,False,False,True,True
28076,4030,FRA,True,False,True,True
28077,4030,GBR,True,False,True,True
28078,4030,GLP,False,False,True,True
28079,4030,GRC,False,False,True,True
28080,4030,GRD,False,False,True,True
28081,4030,GTM,False,False,True,True
28082,4030,GUF,False,False,True,True
28083,4030,GUY,False,False,True,True
28084,4030,HND,False,False,True,True
28085,4030,HRV,False,False,True,True
28086,4030,HTI,False,False,True,True
28087,4030,HUN,False,False,True,True
28088,4030,IND,True,False,False,True
28089,4030,IRL,False,False,True,True
28090,4030,ISL,False,False,True,True
28091,4030,ITA,False,False,True,True
28092,4030,JAM,False,False,True,True
28093,4030,KNA,False,False,True,True
28094,4030,KOR,True,False,False,True
28095,4030,LCA,False,False,True,True
28096,4030,LIE,False,False,True,True
28097,4030,LTU,False,False,True,True
28098,4030,LUX,False,False,True,True
28099,4030,LVA,False,False,True,True
28100,4030,MAF,False,False,True,True
28101,4030,MCO,False,False,True,True
28102,4030,MDA,False,False,True,True
28103,4030,MEX,False,False,True,True
28104,4030,MKD,False,False,True,True
28105,4030,MLT,False,False,True,True
28106,4030,MNE,False,False,True,True
28107,4030,MSR,False,False,True,True
28108,4030,MTQ,False,False,True,True
28109,4030,NIC,False,False,True,True
28110,4030,NLD,False,False,True,True
28111,4030,NOR,False,False,True,True
28112,4030,PAN,False,False,True,True
28113,4030,PER,False,False,True,True
28114,4030,POL,False,False,True,True
28115,4030,PRI,False,False,True,True
28116,4030,PRT,False,False,True,True
28117,4030,PRY,False,False,True,True
28118,4030,ROU,False,False,True,True
28119,4030,SLV,False,False,True,True
28120,4030,SMR,False,False,True,True
28121,4030,SRB,False,False,True,True
28122,4030,SUR,False,False,True,True
28123,4030,SVK,False,False,True,True
28124,4030,SVN,False,False,True,True
28125,4030,SWE,False,False,True,True
28126,4030,TCA,False,False,True,True
28127,4030,TTO,False,False,True,True
28128,4030,UKR,False,False,True,True
28129,4030,URY,False,False,True,True
28130,4030,USA,True,False,False,True
28131,4030,VAT,False,False,True,True
28132,4030,VCT,False,False,True,True
28133,4030,VEN,False,False,True,True
28134,4030,VGB,False,False,True,True
28135,4030,VIR,False,False,True,True
28136,4031,AUT,True,False,False,False
28137,4031,BEL,True,False,False,False
28138,4031,FIN,True,False,False,False
28139,4031,GBR,True,False,False,False
28140,4031,POL,True,False,False,False
28141,4032,,False,False,False,False
28142,4033,ESP,True,False,False,False
28143,4033,GBR,True,False,False,False
28144,4033,PRT,True,False,False,False
28145,4034,DEU,True,False,False,False
28146,4034,GAB,True,False,False,False
28147,4034,GBR,True,False,False,False
28148,4035,GBR,True,False,False,False
28149,4036,GBR,True,False,False,False
28150,4037,GBR,True,False,False,False
28151,4037,SVN,True,False,False,False
