case_id,BERT_topic_1. Summary of the impact,BERT_proba_1. Summary of the impact,BERT_topic_2. Underpinning research,BERT_proba_2. Underpinning research,BERT_topic_4. Details of the impact,BERT_proba_4. Details of the impact,BERT_topic_full,BERT_proba_full
2b067ecd-a947-4494-b075-7d0bbc737d6e,9,0.12038152238062055,0,1.0,0,1.0,4,0.11100348317663884
0a9f686a-5911-409d-b279-68fb4fd9b984,16,0.28766779070038473,15,0.4534035419361364,35,0.3348426323998846,29,1.0
205008ec-6d2e-4246-9719-b5086cf4affa,-1,0.02738742343606861,-1,0.15690870767667067,12,0.05192568821249353,64,0.08585218675814588
84735840-b03c-4310-885b-222196dcb401,-1,0.002632449484639879,-1,0.047396992367739754,33,0.36739767445661636,31,0.03515074193885902
b862d945-df48-44f8-87c7-0b2f9802b5ef,7,1.0,8,0.5583686114560996,17,1.0,24,0.12562150669939204
0359fa2f-bf14-472f-8ddb-f026bf602745,-1,0.023197164788718458,40,0.1031712020371029,-1,0.06336405171671705,-1,0.05291907661447115
b0b695da-b7b7-4b8c-8c8f-57c5ee5a5e5d,-1,0.024640226816696684,-1,0.09988744012455002,38,0.141339726235783,-1,0.04860242480858747
4a475656-c641-4f5f-9227-812bd75c8bb2,94,1.0,24,0.020414131110450314,18,0.4076151782860248,117,0.5685545573869346
e39e501a-2da7-41df-884a-b7e949f020d2,19,0.10642861830508434,12,0.09447667425032846,88,0.28903145316829887,-1,0.013748149373249903
e257a74b-f88e-406d-8abe-66bbb11d2daf,-1,0.013061938019594002,-1,0.11833930276178327,18,1.0,-1,0.10918025775218894
1ccec531-e298-4e55-9640-4c8f1237d673,4,0.14769459659903336,-1,0.011962964966140181,23,0.0961225045290146,8,1.0
39439e88-bc86-4be5-bdbe-0d9ced1e96e3,-1,0.03456028049564751,33,0.12507913938212073,69,0.1148329833620882,22,0.5370349623560181
23ec0e2b-437d-4110-b6b5-1f2bd511710f,19,0.04165095548209857,-1,0.07086934296284944,88,1.0,7,0.011363572443151084
903261ed-6c39-4976-be4c-2d73f1454fa6,50,0.2894532441497943,14,0.381009091060501,-1,0.08368799227892876,7,0.12248133221037302
18489c39-f492-4c91-bb7e-a86ed0597800,9,0.08710988825427698,0,0.20541634732103356,0,0.3562877314439685,4,0.04127898269751542
5c0a6d23-6451-45ba-9f90-32503f09f824,77,1.0,-1,0.010709564489085766,-1,0.018554365816103834,43,0.04592494431237083
eef78d31-d466-45b6-8661-75ee67319d2e,-1,0.032368730601324704,5,0.016265672281620673,23,0.05130494944249533,8,0.02557924935628699
e1379459-727c-4a04-8c7b-c8236feca1b3,61,0.17995620642366492,0,0.09037075591757081,0,0.4953187204553925,84,0.4653173307593347
24fea85a-c9c2-47dc-add1-181e06d02098,38,1.0,21,0.23855525433542132,29,0.07629967702216484,40,0.05705802207768549
fc5a0383-5596-4d16-b255-302ef2d3706c,4,0.07899079967674459,-1,0.011311042410819315,-1,0.012958884448212544,-1,0.06253215488710596
a9954760-b02a-491a-a024-7ebdc7d3134d,-1,0.01838671988118135,-1,0.01825044153108513,-1,0.019716234012889248,-1,0.052593800694576004
75fc426d-5585-40c3-ba60-621598d339bc,94,1.0,24,0.02276495448039251,18,0.4673548400613409,117,1.0
a623f49a-a090-4916-a6c6-864f2303fac6,45,0.22292512884174953,-1,0.01243747569242209,-1,0.03093166842325287,-1,0.003281591087178479
f8baf068-381c-4b0c-a79c-df49f0cc49c7,107,1.0,61,0.26040867901844744,-1,0.0031323616353342624,120,1.0
aa6867fc-3f98-4390-90fe-87194117f25f,6,0.16278233648394128,-1,0.016730351122500903,-1,0.06663744792499532,2,0.13354275567475246
f20bc85f-ccc3-4e9b-aede-bd930a0ea335,-1,0.016202551831986094,2,0.09094685299340476,-1,0.017429775277096098,5,0.05782961602574541
ec619079-bd1b-4baa-93bf-cd62c41455bb,-1,0.05004127493018623,33,0.30316860743773283,-1,0.017084564662015016,22,1.0
95fb8a74-9057-4bc9-8b64-29b474a04e22,-1,0.10358880719400235,0,1.0,0,0.35861000730895914,4,0.524806372774663
e1d084e9-d73e-49bb-8182-8e456efc92ae,17,0.10218502467139033,45,0.20994368519504183,-1,0.024420974185469752,26,0.02409816801341356
38946c34-cbda-40af-99ab-6a5877ff63ac,-1,0.01674557311730543,-1,0.011689195903362972,87,1.0,102,1.0
0b2e93a7-75cb-429c-8b51-48d14200ce97,50,0.08307620319484026,14,0.09297378411727492,-1,0.010976703666676985,7,0.04646195221322023
fd081a2c-f8e0-4852-88b4-dff233e88348,19,0.06640923130774917,-1,0.03053562813631539,91,0.10285898254294075,70,0.4031046176928691
d3101cee-b7e9-4766-9e27-c29bd2514188,19,0.47339292310373243,-1,0.004555164964332253,-1,0.003439810135708683,-1,0.0032134477840254578
2228f191-f860-40c6-84be-1b413afd6fbe,17,0.03691189665032157,26,0.16746372975126297,5,0.029452487331184964,26,0.07216409406804097
dd684804-ec82-4f81-bd82-e1ab0868d060,-1,0.03857847298656127,5,0.11048724298357054,-1,0.028844880408793346,8,0.10337605064694544
8b838f91-6942-4be3-b332-9335c621ecaf,71,1.0,40,0.3436674146038528,62,1.0,54,1.0
db607026-4ab6-4cad-a14c-9b78b95b6f56,70,1.0,101,0.6501414224669357,94,1.0,106,1.0
0b76321a-896f-4a4a-8233-1ce3282238c2,-1,0.020525986457053485,-1,0.02028282796053706,-1,0.03960544470726875,38,0.015127232590852562
3d1facd9-1385-411c-ac38-d928d2680549,2,0.03916843585520872,9,0.05260671614156769,-1,0.015504944907753837,-1,0.033052416940822255
40cca831-719a-422a-946e-a50bc5825923,-1,0.015470823572363181,-1,0.019817477416623725,-1,0.03198612337688168,64,0.10102729207777436
01daa501-bb7b-45ba-9156-2c02b8b59294,-1,0.06012307771559859,-1,0.010793620047327462,55,1.0,17,0.013359930983218207
ac3803fe-3946-4054-bd67-cc02b705711e,12,0.05451336113543604,10,1.0,40,1.0,83,1.0
b3205bd3-aa18-42c3-95c1-e55562aea241,1,1.0,3,0.4652262672299074,2,0.6519794681810177,3,0.27592569848534565
ac42f1c1-0592-4264-82a4-775611423d3f,1,1.0,3,1.0,2,0.5707845361688794,3,1.0
21f76f73-a242-44c8-b18f-126289fe85f2,68,0.09297778064472978,28,1.0,-1,0.008282305321370718,56,0.07938714075409649
ec64a7e0-fd8c-4e50-aa08-f8b6d353ffd0,-1,0.025853640354781663,-1,0.03006190381189387,10,1.0,-1,0.026614087790317556
99325556-7ff4-426f-ad61-8bafafaa3b2a,15,0.0642173078779217,-1,0.01045495877424244,-1,0.03490019123205953,-1,0.008137854641619102
c16206c9-225e-4e54-9212-8d9f48b505dc,-1,0.010821456590074411,2,0.12713616830762772,3,0.06599284984382357,-1,0.09234042484907685
7f18329c-d5bf-494b-bfef-8fa517786cfe,-1,0.0376830340619614,117,1.0,-1,0.06458457392782513,-1,0.019081234843978924
026bf8f8-1a72-448a-84b5-4cfe69af262e,3,0.19537602498315984,1,0.31697534320143456,6,1.0,1,0.5174264937836868
82b95c0e-8d5d-42cf-a90b-c43a417908a3,-1,0.01661775280643317,-1,0.002936307256307346,22,1.0,-1,0.003164067406399695
3cf468f0-fde8-4a19-a19d-5ede72158dce,12,0.012584042178962787,-1,0.04272147953520387,58,1.0,-1,0.011535134090769185
799c0cc0-3455-42b3-8cd3-885ab1e51618,90,0.29375119457277915,99,1.0,86,1.0,60,1.0
a6feac11-7025-4c30-86df-08a29ee224a8,-1,0.0006389018932371302,53,0.5707524549943006,-1,0.07354563477931896,-1,0.011679549282109356
a28989d5-1aea-4026-9568-3254f2c287d2,77,1.0,11,0.019203836875709607,10,0.47175376112178613,21,0.071422784863958
ff067bcf-b61f-402f-8df3-31ff19504fae,3,0.020124328067805144,1,0.6593339532965439,99,0.219954259186319,1,1.0
fe533e1f-d846-4014-85be-e3c1e98ac198,35,0.04956943696646537,-1,0.02373361676722098,55,1.0,-1,0.009742987479680939
70fa1336-cd2f-4a32-8f33-577957c958f7,14,0.08979336338548853,98,1.0,-1,0.005357826875116008,-1,0.022015283937834033
37224b21-d899-45e8-985c-69efd69ade07,-1,0.012886939904624507,117,1.0,55,1.0,8,0.020898553063776217
aebe8a8d-26b9-40b3-85a8-a4e2713ac4a7,-1,0.010232166827297691,-1,0.008721876301054709,-1,0.004146231979531434,18,0.01895801764522129
da28410d-7a3f-4ff6-b515-11dc721c28f5,14,0.09852465004087096,-1,0.01408228597018883,3,0.05824351231095836,14,0.044369284242300355
16dec713-dc43-4133-9965-97412f169633,-1,0.11004313460973525,0,0.24388656785889629,0,0.13890381585496053,4,0.04712941584278273
