id,ics_table_id,country
12249,2934,GBR
12250,2934,CAN
12251,2935,GBR
12252,2935,POL
12253,2935,CAN
12254,2935,HUN
12255,2936,AUT
12256,2936,BEL
12257,2936,BGR
12258,2936,HRV
12259,2936,CYP
12260,2936,CZE
12261,2936,DNK
12262,2936,EST
12263,2936,FIN
12264,2936,FRA
12265,2936,DEU
12266,2936,GRC
12267,2936,HUN
12268,2936,IRL
12269,2936,ITA
12270,2936,LVA
12271,2936,LTU
12272,2936,LUX
12273,2936,MLT
12274,2936,NLD
12275,2936,POL
12276,2936,PRT
12277,2936,ROU
12278,2936,SVK
12279,2936,SVN
12280,2936,ESP
12281,2936,SWE
12282,2936,BRA
12283,2936,GBR
12284,2938,GBR
12285,2940,GBR
12286,2945,GBR
12287,2945,IRL
12288,2945,NOR
12289,2945,USA
12290,2945,AUS
12291,2947,GBR
12292,2948,GBR
12293,2949,GBR
12294,2950,GBR
12295,2951,GBR
12296,2951,ARE
12297,2951,KWT
12298,2951,EGY
12299,2952,GBR
12300,2953,CHE
12301,2953,USA
12302,2954,GBR
12303,2955,GBR
12304,2956,GBR
12305,2956,IRL
12306,2956,ZAF
12307,2958,AUS
12308,2958,BRA
12309,2958,CAN
12310,2958,HRV
12311,2958,CYP
12312,2958,DEU
12313,2958,ITA
12314,2958,IRL
12315,2958,ISR
12316,2958,LTU
12317,2958,MAR
12318,2958,NOR
12319,2958,PRT
12320,2958,KOR
12321,2958,RUS
12322,2958,SWE
12323,2958,CHE
12324,2958,ESP
12325,2958,NLD
12326,2958,TUR
12327,2958,GBR
12328,2958,USA
12329,2958,IRN
12330,2959,GBR
12331,2960,GBR
12332,2960,NOR
12333,2961,GBR
12334,2962,GBR
12335,2963,GBR
12336,2963,USA
12337,2964,GBR
12338,2964,MLT
12339,2964,NLD
12340,2964,NOR
12341,2965,GBR
12342,2965,CHN
12343,2965,BRA
12344,2965,USA
12345,2965,HKG
12346,2965,CAN
12347,2966,GBR
12348,2967,GBR
12349,2967,NLD
12350,2967,BEL
12351,2967,DEU
12352,2967,CHE
12353,2967,GRC
12354,2967,RUS
12355,2967,ARE
12356,2967,PSE
12357,2967,TUR
12358,2967,IDN
12359,2967,KAZ
12360,2968,GBR
12361,2970,TZA
12362,2972,GBR
12363,2972,USA
12364,2973,MYS
12365,2973,IDN
12366,2974,ZAF
12367,2975,GBR
12368,2975,USA
12369,2975,CAN
12370,2975,AUS
12371,2975,IRL
12372,2975,NLD
12373,2975,NOR
12374,2975,BRA
12375,2975,NGA
12376,2975,IND
12377,2975,ESP
12378,2975,FRA
12379,2975,ITA
12380,2975,DEU
12381,2975,DNK
12382,2975,SAU
12383,2975,MYS
12384,2975,KEN
12385,2975,NZL
12386,2975,HKG
12387,2975,TWN
12388,2976,GBR
12389,2976,USA
12390,2976,NLD
12391,2977,GBR
12392,2977,GRC
12393,2977,BGR
12394,2977,RWA
12395,2978,GBR
12396,2978,GHA
12397,2979,GBR
12398,2979,AUS
12399,2979,AUT
12400,2979,BEL
12401,2979,BGR
12402,2979,HRV
12403,2979,CYP
12404,2979,CZE
12405,2979,DNK
12406,2979,EST
12407,2979,FIN
12408,2979,FRA
12409,2979,DEU
12410,2979,GRC
12411,2979,HUN
12412,2979,IRL
12413,2979,ITA
12414,2979,LVA
12415,2979,LTU
12416,2979,LUX
12417,2979,MLT
12418,2979,NLD
12419,2979,POL
12420,2979,PRT
12421,2979,ROU
12422,2979,SVK
12423,2979,SVN
12424,2979,ESP
12425,2979,SWE
12426,2980,GBR
12427,2981,BGD
12428,2983,GBR
12429,2983,USA
12430,2984,GBR
12431,2984,HUN
12432,2984,ITA
12433,2985,GBR
12434,2985,USA
12435,2986,GBR
12436,2986,USA
12437,2986,BLR
12438,2986,POL
12439,2987,GBR
12440,2987,USA
12441,2987,CHE
12442,2988,GBR
12443,2988,CAN
12444,2988,USA
12445,2989,GBR
12446,2990,GBR
12447,2990,BRA
12448,2990,ZAF
12449,2990,RUS
12450,2990,LSO
12451,2992,GBR
12452,2993,GBR
12453,2995,GBR
12454,2995,FIN
12455,2995,EST
12456,2995,ITA
12457,2995,FRA
12458,2996,GBR
12459,2996,AUS
12460,2996,CHN
12461,2996,CZE
12462,2996,FIN
12463,2996,DEU
12464,2996,RUS
12465,2996,SGP
12466,2996,KOR
12467,2996,ESP
12468,2996,THA
12469,2996,USA
12470,2997,MOZ
12471,2998,GBR
12472,3000,GBR
12473,3000,AUS
12474,3002,GBR
12475,3003,AUT
12476,3004,GBR
12477,3004,ARM
12478,3004,HUN
12479,3004,SRB
12480,3004,HRV
12481,3004,AUT
12482,3004,BEL
12483,3004,BGR
12484,3004,CYP
12485,3004,CZE
12486,3004,DNK
12487,3004,EST
12488,3004,FIN
12489,3004,FRA
12490,3004,DEU
12491,3004,GRC
12492,3004,IRL
12493,3004,ITA
12494,3004,LVA
12495,3004,LTU
12496,3004,LUX
12497,3004,MLT
12498,3004,NLD
12499,3004,POL
12500,3004,PRT
12501,3004,ROU
12502,3004,SVK
12503,3004,SVN
12504,3004,ESP
12505,3004,SWE
12506,3005,GBR
12507,3005,HUN
12508,3005,SRB
12509,3005,BGR
12510,3005,GRC
12511,3005,EST
12512,3005,HRV
12513,3005,NOR
12514,3005,MKD
12515,3005,MNE
12516,3005,ISR
12517,3005,POL
12518,3005,PRT
12519,3005,IRL
12520,3005,ESP
12521,3005,AUT
12522,3005,ITA
12523,3005,ISL
12524,3005,DEU
12525,3005,FRA
12526,3005,NLD
12527,3005,LTU
12528,3005,ROU
12529,3005,NZL
12530,3005,CHE
12531,3005,BIH
12532,3005,USA
12533,3006,GBR
12534,3006,AUT
12535,3006,BEL
12536,3006,BGR
12537,3006,HRV
12538,3006,CYP
12539,3006,CZE
12540,3006,DNK
12541,3006,EST
12542,3006,FIN
12543,3006,FRA
12544,3006,DEU
12545,3006,GRC
12546,3006,HUN
12547,3006,IRL
12548,3006,ITA
12549,3006,LVA
12550,3006,LTU
12551,3006,LUX
12552,3006,MLT
12553,3006,NLD
12554,3006,POL
12555,3006,PRT
12556,3006,ROU
12557,3006,SVK
12558,3006,SVN
12559,3006,ESP
12560,3006,SWE
12561,3007,GBR
12562,3007,FRA
12563,3007,PRT
12564,3007,IRL
12565,3008,JPN
12566,3008,GBR
12567,3008,USA
12568,3009,GBR
12569,3010,GBR
12570,3010,CAN
12571,3011,GBR
12572,3012,GBR
12573,3012,PRT
12574,3013,IDN
12575,3013,NOR
12576,3013,GBR
12577,3015,GBR
12578,3015,FRA
12579,3015,DEU
12580,3015,IRL
12581,3015,ESP
12582,3015,GTM
12583,3015,VNM
12584,3015,BFA
12585,3015,NAM
12586,3015,NGA
12587,3015,ZAF
12588,3016,GBR
12589,3017,GRC
12590,3018,KEN
12591,3019,GBR
12592,3019,GRC
12593,3019,CAN
12594,3019,DEU
12595,3019,NOR
12596,3020,BRA
12597,3021,BGD
12598,3023,USA
12599,3025,GBR
12600,3025,AUT
12601,3025,BEL
12602,3025,BGR
12603,3025,HRV
12604,3025,CYP
12605,3025,CZE
12606,3025,DNK
12607,3025,EST
12608,3025,FIN
12609,3025,FRA
12610,3025,DEU
12611,3025,GRC
12612,3025,HUN
12613,3025,IRL
12614,3025,ITA
12615,3025,LVA
12616,3025,LTU
12617,3025,LUX
12618,3025,MLT
12619,3025,NLD
12620,3025,POL
12621,3025,PRT
12622,3025,ROU
12623,3025,SVK
12624,3025,SVN
12625,3025,ESP
12626,3025,SWE
12627,3026,GBR
12628,3026,HKG
12629,3027,GBR
12630,3027,USA
12631,3028,GBR
12632,3029,GBR
12633,3029,NZL
12634,3029,AUS
12635,3031,IDN
12636,3033,GBR
12637,3035,GBR
12638,3036,GBR
12639,3038,GBR
12640,3039,GBR
12641,3039,USA
12642,3039,AUT
12643,3039,BEL
12644,3039,BGR
12645,3039,HRV
12646,3039,CYP
12647,3039,CZE
12648,3039,DNK
12649,3039,EST
12650,3039,FIN
12651,3039,FRA
12652,3039,DEU
12653,3039,GRC
12654,3039,HUN
12655,3039,IRL
12656,3039,ITA
12657,3039,LVA
12658,3039,LTU
12659,3039,LUX
12660,3039,MLT
12661,3039,NLD
12662,3039,POL
12663,3039,PRT
12664,3039,ROU
12665,3039,SVK
12666,3039,SVN
12667,3039,ESP
12668,3039,SWE
12669,3040,GBR
12670,3041,GBR
12671,3042,GBR
12672,3043,GBR
12673,3043,AUT
12674,3043,BEL
12675,3043,BGR
12676,3043,HRV
12677,3043,CYP
12678,3043,CZE
12679,3043,DNK
12680,3043,EST
12681,3043,FIN
12682,3043,FRA
12683,3043,DEU
12684,3043,GRC
12685,3043,HUN
12686,3043,IRL
12687,3043,ITA
12688,3043,LVA
12689,3043,LTU
12690,3043,LUX
12691,3043,MLT
12692,3043,NLD
12693,3043,POL
12694,3043,PRT
12695,3043,ROU
12696,3043,SVK
12697,3043,SVN
12698,3043,ESP
12699,3043,SWE
12700,3044,GBR
12701,3045,GBR
12702,3047,GBR
12703,3047,NZL
12704,3047,AUS
12705,3048,GBR
12706,3048,BRA
12707,3048,ZAF
12708,3048,ETH
12709,3049,GBR
12710,3049,MKD
12711,3050,GBR
12712,3050,CAN
12713,3051,AUS
12714,3051,HKG
12715,3051,CHN
12716,3051,SWE
12717,3051,USA
12718,3051,MEX
12719,3051,NOR
12720,3052,AUS
12721,3052,CAN
12722,3052,GBR
12723,3052,MYS
12724,3055,GBR
12725,3055,IRQ
12726,3055,JPN
12727,3056,GBR
12728,3056,IRL
12729,3057,GBR
12730,3057,AUS
12731,3058,CHN
12732,3059,GBR
12733,3060,GBR
12734,3061,GBR
12735,3062,GBR
12736,3063,GBR
12737,3064,GBR
12738,3064,AUT
12739,3064,BEL
12740,3064,BGR
12741,3064,HRV
12742,3064,CYP
12743,3064,CZE
12744,3064,DNK
12745,3064,EST
12746,3064,FIN
12747,3064,FRA
12748,3064,DEU
12749,3064,GRC
12750,3064,HUN
12751,3064,IRL
12752,3064,ITA
12753,3064,LVA
12754,3064,LTU
12755,3064,LUX
12756,3064,MLT
12757,3064,NLD
12758,3064,POL
12759,3064,PRT
12760,3064,ROU
12761,3064,SVK
12762,3064,SVN
12763,3064,ESP
12764,3064,SWE
12765,3064,MNE
12766,3065,AUS
12767,3065,AUT
12768,3065,BEL
12769,3065,CAN
12770,3065,CHL
12771,3065,HRV
12772,3065,CZE
12773,3065,DNK
12774,3065,EST
12775,3065,FIN
12776,3065,FRA
12777,3065,DEU
12778,3065,GRC
12779,3065,HUN
12780,3065,IRL
12781,3065,ISR
12782,3065,ITA
12783,3065,JPN
12784,3065,KOR
12785,3065,LVA
12786,3065,LTU
12787,3065,LUX
12788,3065,NLD
12789,3065,NZL
12790,3065,NOR
12791,3065,POL
12792,3065,PRT
12793,3065,RUS
12794,3065,SGP
12795,3065,SVK
12796,3065,ESP
12797,3065,SWE
12798,3065,CHE
12799,3065,GBR
12800,3065,USA
12801,3068,GBR
12802,3068,ESP
12803,3068,IRL
12804,3068,NZL
12805,3068,CAN
12806,3068,USA
12807,3068,NLD
12808,3068,AUS
12809,3068,LVA
12810,3069,GBR
12811,3070,GBR
12812,3070,AUT
12813,3070,BEL
12814,3070,BGR
12815,3070,HRV
12816,3070,CYP
12817,3070,CZE
12818,3070,DNK
12819,3070,EST
12820,3070,FIN
12821,3070,FRA
12822,3070,DEU
12823,3070,GRC
12824,3070,HUN
12825,3070,IRL
12826,3070,ITA
12827,3070,LVA
12828,3070,LTU
12829,3070,LUX
12830,3070,MLT
12831,3070,NLD
12832,3070,POL
12833,3070,PRT
12834,3070,ROU
12835,3070,SVK
12836,3070,SVN
12837,3070,ESP
12838,3070,SWE
12839,3071,GBR
12840,3071,CAN
12841,3071,USA
12842,3071,NLD
12843,3072,GBR
12844,3073,AUS
12845,3076,GBR
12846,3079,GBR
12847,3080,GBR
12848,3080,DEU
12849,3080,CHE
12850,3082,GBR
12851,3083,GBR
12852,3083,CAN
12853,3084,GBR
12854,3085,GBR
12855,3085,AUT
12856,3085,BEL
12857,3085,BGR
12858,3085,HRV
12859,3085,CYP
12860,3085,CZE
12861,3085,DNK
12862,3085,EST
12863,3085,FIN
12864,3085,FRA
12865,3085,DEU
12866,3085,GRC
12867,3085,HUN
12868,3085,IRL
12869,3085,ITA
12870,3085,LVA
12871,3085,LTU
12872,3085,LUX
12873,3085,MLT
12874,3085,NLD
12875,3085,POL
12876,3085,PRT
12877,3085,ROU
12878,3085,SVK
12879,3085,SVN
12880,3085,ESP
12881,3085,SWE
12882,3087,GBR
12883,3088,GBR
12884,3088,AFG
12885,3088,ALB
12886,3088,DZA
12887,3088,AND
12888,3088,AGO
12889,3088,ATG
12890,3088,ARG
12891,3088,ARM
12892,3088,AUS
12893,3088,AUT
12894,3088,AZE
12895,3088,BHS
12896,3088,BHR
12897,3088,BGD
12898,3088,BRB
12899,3088,BLR
12900,3088,BEL
12901,3088,BLZ
12902,3088,BEN
12903,3088,BTN
12904,3088,BOL
12905,3088,BIH
12906,3088,BWA
12907,3088,BRA
12908,3088,BRN
12909,3088,BGR
12910,3088,BFA
12911,3088,BDI
12912,3088,CPV
12913,3088,KHM
12914,3088,CMR
12915,3088,CAN
12916,3088,CAF
12917,3088,TCD
12918,3088,CHL
12919,3088,CHN
12920,3088,COL
12921,3088,COM
12922,3088,COG
12923,3088,CRI
12924,3088,CIV
12925,3088,HRV
12926,3088,CUB
12927,3088,CYP
12928,3088,CZE
12929,3088,COD
12930,3088,DNK
12931,3088,DJI
12932,3088,DMA
12933,3088,DOM
12934,3088,ECU
12935,3088,EGY
12936,3088,SLV
12937,3088,GNQ
12938,3088,ERI
12939,3088,EST
12940,3088,ETH
12941,3088,FJI
12942,3088,FIN
12943,3088,FRA
12944,3088,GAB
12945,3088,GMB
12946,3088,GEO
12947,3088,DEU
12948,3088,GHA
12949,3088,GRC
12950,3088,GRD
12951,3088,GTM
12952,3088,GIN
12953,3088,GNB
12954,3088,GUY
12955,3088,HTI
12956,3088,HND
12957,3088,HUN
12958,3088,ISL
12959,3088,IND
12960,3088,IDN
12961,3088,IRN
12962,3088,IRQ
12963,3088,IRL
12964,3088,ISR
12965,3088,ITA
12966,3088,JAM
12967,3088,JPN
12968,3088,JOR
12969,3088,KAZ
12970,3088,KEN
12971,3088,KIR
12972,3088,KWT
12973,3088,KGZ
12974,3088,LAO
12975,3088,LVA
12976,3088,LBN
12977,3088,LSO
12978,3088,LBR
12979,3088,LBY
12980,3088,LIE
12981,3088,LTU
12982,3088,LUX
12983,3088,MDG
12984,3088,MWI
12985,3088,MYS
12986,3088,MDV
12987,3088,MLI
12988,3088,MLT
12989,3088,MHL
12990,3088,MRT
12991,3088,MUS
12992,3088,MEX
12993,3088,FSM
12994,3088,MDA
12995,3088,MNG
12996,3088,MNE
12997,3088,MAR
12998,3088,MOZ
12999,3088,MMR
13000,3088,NAM
13001,3088,NRU
13002,3088,NPL
13003,3088,NLD
13004,3088,NZL
13005,3088,NIC
13006,3088,NER
13007,3088,NGA
13008,3088,PRK
13009,3088,MKD
13010,3088,NOR
13011,3088,OMN
13012,3088,PAK
13013,3088,PLW
13014,3088,PAN
13015,3088,PNG
13016,3088,PRY
13017,3088,PER
13018,3088,PHL
13019,3088,POL
13020,3088,PRT
13021,3088,QAT
13022,3088,ROU
13023,3088,RUS
13024,3088,RWA
13025,3088,KNA
13026,3088,LCA
13027,3088,VCT
13028,3088,WSM
13029,3088,SMR
13030,3088,STP
13031,3088,SAU
13032,3088,SEN
13033,3088,SRB
13034,3088,SYC
13035,3088,SLE
13036,3088,SGP
13037,3088,SVK
13038,3088,SVN
13039,3088,SLB
13040,3088,SOM
13041,3088,ZAF
13042,3088,KOR
13043,3088,SSD
13044,3088,ESP
13045,3088,LKA
13046,3088,SDN
13047,3088,SUR
13048,3088,SWZ
13049,3088,SWE
13050,3088,CHE
13051,3088,SYR
13052,3088,TWN
13053,3088,TJK
13054,3088,TZA
13055,3088,THA
13056,3088,TLS
13057,3088,TGO
13058,3088,TON
13059,3088,TTO
13060,3088,TUN
13061,3088,TUR
13062,3088,TKM
13063,3088,TUV
13064,3088,UGA
13065,3088,UKR
13066,3088,ARE
13067,3088,USA
13068,3088,URY
13069,3088,UZB
13070,3088,VUT
13071,3088,VEN
13072,3088,VNM
13073,3088,YEM
13074,3088,ZMB
13075,3088,ZWE
13076,3090,GBR
13077,3091,GBR
13078,3091,IRL
13079,3092,GBR
13080,3093,GBR
13081,3094,GBR
13082,3095,GBR
13083,3096,GBR
13084,3097,GBR
13085,3097,IRL
13086,3098,GBR
13087,3099,KEN
13088,3100,GBR
13089,3101,GBR
13090,3101,USA
13091,3101,AUT
13092,3101,BEL
13093,3101,BGR
13094,3101,HRV
13095,3101,CYP
13096,3101,CZE
13097,3101,DNK
13098,3101,EST
13099,3101,FIN
13100,3101,FRA
13101,3101,DEU
13102,3101,GRC
13103,3101,HUN
13104,3101,IRL
13105,3101,ITA
13106,3101,LVA
13107,3101,LTU
13108,3101,LUX
13109,3101,MLT
13110,3101,NLD
13111,3101,POL
13112,3101,PRT
13113,3101,ROU
13114,3101,SVK
13115,3101,SVN
13116,3101,ESP
13117,3101,SWE
13118,3102,GBR
13119,3103,GBR
13120,3103,ITA
13121,3104,GBR
13122,3104,HKG
13123,3104,USA
13124,3105,GBR
13125,3105,IRL
13126,3105,DEU
13127,3105,FRA
13128,3105,CHE
13129,3105,BEL
13130,3105,LUX
13131,3105,SWE
13132,3105,DNK
13133,3105,NOR
13134,3105,HUN
13135,3105,NZL
13136,3105,CZE
13137,3105,USA
13138,3105,IDN
13139,3105,IND
13140,3107,GBR
13141,3108,GBR
13142,3109,GBR
13143,3110,JOR
13144,3110,PSE
13145,3110,YEM
13146,3110,LBN
13147,3110,SAU
13148,3110,EGY
13149,3110,IRQ
13150,3110,SYR
13151,3110,TUN
13152,3110,LBY
13153,3110,ISR
13154,3110,USA
13155,3111,GBR
13156,3111,PAK
13157,3111,IND
13158,3112,GBR
13159,3112,DEU
13160,3113,GBR
13161,3113,EST
13162,3113,KOR
13163,3114,GBR
13164,3115,GBR
13165,3116,GBR
13166,3117,GBR
13167,3117,USA
13168,3117,CAN
13169,3117,LKA
13170,3117,JPN
13171,3117,ZAF
13172,3118,GBR
13173,3119,GBR
13174,3119,USA
13175,3119,AUS
13176,3120,UGA
13177,3120,TZA
13178,3120,NER
13179,3121,GBR
13180,3123,GBR
13181,3123,IRL
13182,3124,GBR
13183,3125,GBR
13184,3125,DEU
13185,3125,DNK
13186,3125,AUT
13187,3125,BEL
13188,3125,BGR
13189,3125,HRV
13190,3125,CYP
13191,3125,CZE
13192,3125,EST
13193,3125,FIN
13194,3125,FRA
13195,3125,GRC
13196,3125,HUN
13197,3125,IRL
13198,3125,ITA
13199,3125,LVA
13200,3125,LTU
13201,3125,LUX
13202,3125,MLT
13203,3125,NLD
13204,3125,POL
13205,3125,PRT
13206,3125,ROU
13207,3125,SVK
13208,3125,SVN
13209,3125,ESP
13210,3125,SWE
13211,3125,BFA
13212,3125,CPV
13213,3125,TCD
13214,3125,GMB
13215,3125,GNB
13216,3125,MLI
13217,3125,MRT
13218,3125,NER
13219,3125,SEN
13220,3125,TGO
13221,3125,TUR
13222,3127,GBR
13223,3127,DEU
13224,3127,USA
13225,3130,GBR
13226,3131,GBR
13227,3133,PER
13228,3133,CHL
13229,3133,BOL
13230,3134,ESP
13231,3134,USA
13232,3134,GBR
13233,3135,GRC
13234,3135,ESP
13235,3135,DEU
13236,3135,BEL
13237,3135,ITA
13238,3135,NOR
13239,3135,NLD
13240,3135,CHE
13241,3135,GBR
13242,3135,AUT
13243,3135,BGR
13244,3135,HRV
13245,3135,CYP
13246,3135,CZE
13247,3135,DNK
13248,3135,EST
13249,3135,FIN
13250,3135,FRA
13251,3135,HUN
13252,3135,IRL
13253,3135,LVA
13254,3135,LTU
13255,3135,LUX
13256,3135,MLT
13257,3135,POL
13258,3135,PRT
13259,3135,ROU
13260,3135,SVK
13261,3135,SVN
13262,3135,SWE
13263,3135,AFG
13264,3135,ALB
13265,3135,DZA
13266,3135,AND
13267,3135,AGO
13268,3135,ATG
13269,3135,ARG
13270,3135,ARM
13271,3135,AUS
13272,3135,AZE
13273,3135,BHS
13274,3135,BHR
13275,3135,BGD
13276,3135,BRB
13277,3135,BLR
13278,3135,BLZ
13279,3135,BEN
13280,3135,BTN
13281,3135,BOL
13282,3135,BIH
13283,3135,BWA
13284,3135,BRA
13285,3135,BRN
13286,3135,BFA
13287,3135,BDI
13288,3135,KHM
13289,3135,CMR
13290,3135,CAN
13291,3135,CPV
13292,3135,CAF
13293,3135,TCD
13294,3135,CHL
13295,3135,CHN
13296,3135,COL
13297,3135,COM
13298,3135,COG
13299,3135,CRI
13300,3135,CIV
13301,3135,CUB
13302,3135,DJI
13303,3135,DMA
13304,3135,DOM
13305,3135,ECU
13306,3135,EGY
13307,3135,SLV
13308,3135,GNQ
13309,3135,ERI
13310,3135,SWZ
13311,3135,ETH
13312,3135,FJI
13313,3135,GAB
13314,3135,GMB
13315,3135,GEO
13316,3135,GHA
13317,3135,GRD
13318,3135,GTM
13319,3135,GIN
13320,3135,GNB
13321,3135,GUY
13322,3135,HTI
13323,3135,HND
13324,3135,ISL
13325,3135,IND
13326,3135,IDN
13327,3135,IRN
13328,3135,IRQ
13329,3135,ISR
13330,3135,JAM
13331,3135,JPN
13332,3135,JOR
13333,3135,KAZ
13334,3135,KEN
13335,3135,KIR
13336,3135,PRK
13337,3135,KOR
13338,3135,KWT
13339,3135,KGZ
13340,3135,LAO
13341,3135,LBN
13342,3135,LSO
13343,3135,LBR
13344,3135,LBY
13345,3135,LIE
13346,3135,MKD
13347,3135,MDG
13348,3135,MWI
13349,3135,MYS
13350,3135,MDV
13351,3135,MLI
13352,3135,MHL
13353,3135,MRT
13354,3135,MUS
13355,3135,MEX
13356,3135,FSM
13357,3135,MDA
13358,3135,MCO
13359,3135,MNG
13360,3135,MNE
13361,3135,MAR
13362,3135,MOZ
13363,3135,MMR
13364,3135,NAM
13365,3135,NRU
13366,3135,NPL
13367,3135,NZL
13368,3135,NIC
13369,3135,NER
13370,3135,NGA
13371,3135,NIU
13372,3135,OMN
13373,3135,PAK
13374,3135,PLW
13375,3135,PAN
13376,3135,PNG
13377,3135,PRY
13378,3135,PER
13379,3135,PHL
13380,3135,QAT
13381,3135,RUS
13382,3135,RWA
13383,3135,KNA
13384,3135,LCA
13385,3135,VCT
13386,3135,WSM
13387,3135,SMR
13388,3135,STP
13389,3135,SAU
13390,3135,SEN
13391,3135,SRB
13392,3135,SYC
13393,3135,SLE
13394,3135,SGP
13395,3135,SLB
13396,3135,SOM
13397,3135,ZAF
13398,3135,SSD
13399,3135,LKA
13400,3135,SDN
13401,3135,SUR
13402,3135,SYR
13403,3135,TWN
13404,3135,TJK
13405,3135,TZA
13406,3135,THA
13407,3135,TLS
13408,3135,TGO
13409,3135,TON
13410,3135,TTO
13411,3135,TUN
13412,3135,TUR
13413,3135,TKM
13414,3135,TUV
13415,3135,UGA
13416,3135,UKR
13417,3135,ARE
13418,3135,USA
13419,3135,URY
13420,3135,UZB
13421,3135,VUT
13422,3135,VEN
13423,3135,VNM
13424,3135,YEM
13425,3135,ZMB
13426,3135,ZWE
13427,3138,GBR
13428,3138,NLD
13429,3138,USA
13430,3138,DNK
13431,3140,GBR
13432,3140,BEL
13433,3140,DNK
13434,3143,NPL
13435,3145,GBR
13436,3145,ITA
13437,3146,SWE
13438,3147,GBR
13439,3147,SWE
13440,3147,FRA
13441,3149,GBR
13442,3149,ESP
13443,3150,SVK
13444,3150,JPN
13445,3151,GBR
13446,3151,KEN
13447,3152,GBR
13448,3153,DEU
13449,3153,PRT
13450,3153,IRL
13451,3153,GBR
13452,3155,GBR
13453,3155,GRC
13454,3155,ITA
13455,3155,ESP
13456,3156,GBR
13457,3159,GBR
13458,3160,GBR
13459,3160,CHN
13460,3161,GBR
13461,3162,GBR
13462,3165,BGR
13463,3165,SVN
13464,3165,MKD
13465,3165,HRV
13466,3166,GBR
13467,3167,GBR
13468,3167,FRA
13469,3168,GBR
13470,3169,GBR
13471,3172,AUS
13472,3172,AUT
13473,3172,AZE
13474,3172,BLR
13475,3172,BRN
13476,3172,CAN
13477,3172,CHN
13478,3172,CHL
13479,3172,CYP
13480,3172,CZE
13481,3172,DNK
13482,3172,GBR
13483,3172,EST
13484,3172,FRA
13485,3172,GEO
13486,3172,DEU
13487,3172,GRC
13488,3172,HKG
13489,3172,ITA
13490,3172,ISR
13491,3172,JPN
13492,3172,KAZ
13493,3172,KGZ
13494,3172,LVA
13495,3172,MEX
13496,3172,MDA
13497,3172,RUS
13498,3172,ESP
13499,3172,CHE
13500,3172,SWE
13501,3172,TUR
13502,3172,UKR
13503,3172,ARE
13504,3172,USA
13505,3172,UZB
13506,3173,GBR
13507,3174,GBR
13508,3174,IDN
13509,3174,KEN
13510,3174,DNK
13511,3174,BEL
13512,3174,IND
13513,3174,UGA
13514,3174,IRL
13515,3174,DEU
13516,3174,CHE
13517,3174,AUS
13518,3175,AUS
13519,3175,NOR
13520,3175,GBR
13521,3176,GBR
13522,3177,CHN
13523,3177,GBR
13524,3177,NLD
13525,3177,ESP
13526,3178,GBR
13527,3179,GRC
13528,3179,USA
13529,3180,AUS
13530,3180,BRA
13531,3180,CHN
13532,3180,DEU
13533,3180,IRL
13534,3180,PRT
13535,3180,RUS
13536,3180,GBR
13537,3181,GBR
13538,3182,GBR
13539,3183,GBR
13540,3184,GBR
13541,3185,GBR
13542,3186,AUS
13543,3186,KIR
13544,3186,CAN
13545,3186,SWE
13546,3186,DEU
13547,3186,USA
13548,3186,MAR
13549,3186,POL
13550,3186,IND
13551,3186,GBR
13552,3187,ITA
13553,3187,ALB
13554,3187,GRC
13555,3187,TUR
13556,3187,IRN
13557,3187,TKM
13558,3187,KGZ
13559,3187,KAZ
13560,3187,IND
13561,3187,NPL
13562,3187,CHN
13563,3189,DOM
13564,3189,NPL
13565,3190,GBR
13566,3191,NZL
13567,3191,FRA
13568,3191,DEU
13569,3192,GBR
13570,3192,USA
13571,3192,BRA
13572,3192,IRL
13573,3192,DEU
13574,3192,ITA
13575,3192,AUS
13576,3192,IDN
13577,3192,JPN
13578,3192,RUS
13579,3192,SRB
13580,3192,ESP
13581,3194,GBR
13582,3195,BRA
13583,3195,GBR
13584,3195,FRA
13585,3195,JPN
13586,3195,CHE
13587,3196,GBR
13588,3196,USA
13589,3197,GBR
13590,3197,AUT
13591,3197,BEL
13592,3197,BGR
13593,3197,HRV
13594,3197,CYP
13595,3197,CZE
13596,3197,DNK
13597,3197,EST
13598,3197,FIN
13599,3197,FRA
13600,3197,DEU
13601,3197,GRC
13602,3197,HUN
13603,3197,IRL
13604,3197,ITA
13605,3197,LVA
13606,3197,LTU
13607,3197,LUX
13608,3197,MLT
13609,3197,NLD
13610,3197,POL
13611,3197,PRT
13612,3197,ROU
13613,3197,SVK
13614,3197,SVN
13615,3197,ESP
13616,3197,SWE
13617,3198,GBR
13618,3200,GBR
13619,3202,IDN
13620,3203,GBR
13621,3203,DEU
13622,3205,GBR
13623,3206,FRA
13624,3206,CHE
13625,3206,GBR
13626,3206,USA
13627,3208,GBR
13628,3209,GBR
13629,3209,CAN
13630,3209,CHN
13631,3209,AUS
13632,3209,NOR
13633,3213,GBR
13634,3213,AUS
13635,3214,GBR
13636,3216,GBR
13637,3217,GBR
13638,3218,GBR
13639,3219,USA
13640,3220,GBR
13641,3220,AUS
13642,3221,GBR
13643,3222,GBR
13644,3222,IRL
13645,3223,GBR
13646,3225,ESP
13647,3225,GBR
13648,3225,ARG
13649,3226,GBR
13650,3226,USA
13651,3226,CAN
13652,3229,GBR
13653,3231,GBR
13654,3231,KIR
13655,3231,DEU
