id,ukprn,postcode,ics_id,uoa
1288,10007772,EH,3a6728d1-099a-4d2e-8bdf-3045ec2ad039,32
1289,10003678,KT,73da8e64-905d-4e7f-83b3-5ede59d096a3,32
1290,10007148,HD,44147e1c-7aa2-459c-a065-2c9f0f15852e,20
1291,10007147,AL,79fe151d-123d-495e-b1c8-a109c1226d56,11
1292,10007773,MK,68b5a403-bf30-43a1-bc08-02472abc49a5,32
1293,10007788,CB,e666d8c4-00c6-4d16-a11b-7441cf10f81f,16
1294,10000886,BN,006e90dd-d94e-42eb-925a-50ede968b52e,32
1295,10007773,MK,a9ee9c03-72cb-4afb-9316-227c64e6182e,20
1296,10003678,KT,736387af-8f74-433b-9b65-c1aaa85844f6,30
1297,10001478,EC,c8e9421a-8158-4e7c-9b31-c1604859b4f2,17
1298,10004351,NW,517c3975-f9f2-4a6b-8c20-95b7f42b6ec4,17
1299,10003645,WC,e0359492-c8a1-428b-ba70-9fa37e4bf069,21
1300,10007790,EH,b3d82d38-2b54-4bb2-8b88-86c1746f193a,7
1301,10007803,KY,c5d09a21-bb68-432a-a265-567b6271ea6d,16
1302,10000886,BN,02c97530-0419-48f4-ade9-b9a91238a1e5,20
1303,10007760,WC,0f37a8d5-dd56-4131-9c13-2b106ff357a7,17
1304,10001282,NE,99a2269d-8d8f-4e9e-b6d2-765192785d33,3
1305,10007147,AL,9920d66a-13dd-4516-9f37-d2da7fc05bc7,17
1306,10007802,RG,2f603ede-52e4-4237-a4a4-86e968976a1b,17
1307,10007795,LS,c25e7dfc-3843-4b7a-98ee-bb7e3bbbe364,19
1308,10007798,M,4dc1ba66-d22a-42ef-854c-9e34e6a05d95,32
1309,10006842,L,a2b61e92-1149-4434-8545-c65c45782e9f,17
1310,10007814,CF,62935351-fa06-450e-a1cd-38809d3af323,27
1311,10001282,NE,995df1c3-f85d-47ed-a9b4-011a5ab9a226,18
1312,10007771,WC,cd106a3e-e7c8-4289-bc43-ab8d48bbcd0f,2
1313,10004320,W,9dc138ad-3abe-434c-852c-ee9db0f722af,4
1314,10007788,CB,965b3cef-41c1-4911-8977-f0c632e2ca31,1
1315,10007160,GU,539c5f72-945f-4a3c-9433-c4bd7d12af6d,12
1316,10007850,BA,1174b301-2912-4cc1-9140-4865bee2af12,16
1317,10000291,CM,1fc51f6e-8b93-4393-8a60-e7b63701193f,18
1318,10007851,DE,1a502c1a-4b7c-4802-8432-9c80b6117644,23
1319,10000571,BA,9e840be8-3f25-4a62-810a-f4099fc6fb7d,17
1320,10000571,BA,cc2a55dd-4eb8-4ced-a38f-79849c70661c,23
1321,10007784,WC,3b8e8117-74ec-47e2-a963-c855ae8b3842,5
1322,10007790,EH,7ea90219-1c95-4bd3-a9b2-4ebdda93af77,23
1323,10007160,GU,9c0397cb-00ff-4b5b-9ece-ebd0a06ee98a,3
1324,10005500,AB,253968e4-87ae-4443-b5b1-2acc66edf3a2,3
1325,10003861,LS,8a5f8b28-e62e-40a8-a19d-4bf41594cdeb,17
1326,10007794,G,711e6638-8e48-4745-a663-3dc60d84af4c,23
1327,10007806,BN,5e145b45-3ced-464b-834f-50304076751f,27
1328,10007157,S,15741c94-f709-4a58-984b-7eff9abb554e,21
1329,10007140,B,bd560df4-a1b3-44af-906c-d097aaffe197,27
1330,10007161,TS,d13a9dac-1db9-4673-97ce-1b05c6e865cd,12
1331,10000961,UB,32138539-302d-455d-bb51-31edb2355c44,12
1332,10000824,BH,a3a86a81-fad3-4251-b8c8-864a94948bae,32
1333,10000291,CM,3e50056e-4f9b-4932-99cd-5a4c330afcc9,3
1334,10000571,BA,9cc3c65b-23c2-4bae-bc80-b9d96a0bd4e5,33
1335,10001883,LE,034e56b4-164d-4377-aacd-b2832b56cf4c,4
1336,10007788,CB,179eaded-d6eb-4c3e-b69f-38bb385b3f31,17
1337,10007775,E,53d33818-f574-4cf0-9b29-dab3dcca0e4c,2
1338,10007161,TS,2aec094b-ac31-47d9-a992-6e71f1c83336,12
1339,10007773,MK,f91a3dee-96ad-41d3-a7e9-988d368e08af,23
1340,10007798,M,9df083f9-1ee4-4059-a116-1a76b39a59c0,25
1341,10007814,CF,f21961a2-e132-43a8-82d5-41ee1c380c90,17
1342,10003645,WC,8e3db5a8-5c68-4ff1-9944-ad6852140300,5
1343,10007855,SA,e9e8ced9-ffcf-40c9-b307-8bb1dbfadd7c,3
1344,10007784,WC,bb8ca9f2-649d-425e-a340-47919cf8a216,18
1345,10007854,CF,96c2f6c3-4537-47b4-b368-8697abd344c1,24
1346,10007814,CF,10b16ac3-1e9f-4292-9e7a-2085e84ce1dc,7
1347,10005343,BT,7bb98b7e-d474-4cd7-81f8-fe1e962d870c,6
1348,10007788,CB,eaf20574-5345-40d5-85e4-76cf095178de,16
1349,10007794,G,bb633412-f328-4868-b4a2-868403676559,3
1350,10003645,WC,ee384d66-d9be-4246-a625-3f303cfb0c97,4
1351,10007796,LE,464ccee0-b6a1-4b44-818d-0fb253e3799d,34A
1352,10007775,E,89dcbe5d-a1ff-447e-839d-a5c563800344,3
1353,10007137,PO,ceb77ca0-6de5-4c4c-850d-6a266dc1d681,17
1354,10007760,WC,4e6c7724-62be-4f16-9c85-3e788d57d097,26
1355,10007801,PL,c1dda571-5f08-4431-a64f-d9089e0911d1,4
1356,10000961,UB,0c45f2e6-54e3-4e69-bdc2-a2dc94f03e70,11
1357,10007792,EX,9d26aa76-3815-4c72-820f-4f39c9d6acff,33
1358,10003645,WC,d07b0c5d-6a46-455b-89b8-9f9717b4d375,17
1359,10007791,CO,88a3f002-674a-4ce2-a085-ef3a7862cf16,5
1360,10001478,EC,1eb8a559-938d-407d-bf2a-bbcd18930d0a,33
1361,10003645,WC,dbed6c89-0d04-419d-a9bb-05bafec5d13e,17
1362,10005500,AB,73232951-8b56-42e4-8ee8-fbb6838eea54,32
1363,10007143,DH,fb6e5385-67b8-4a1b-8beb-e10f411d0de7,17
1364,10007137,PO,130cbc2f-3c9e-4234-810f-cc18a1670ddf,31
1365,10007789,NR,0c5d80b1-ed1e-4de8-aa70-03d029dd6993,4
1366,10007807,BT,9e82fa9a-2afa-47a3-9725-a267e29f7ead,4
1367,10007793,CF,aa36e5f1-1ff0-4a04-926b-232fdfa4c3d5,10
1368,10007160,GU,24972058-f46d-405d-a60b-1a1aad5f9074,12
1369,10007150,CT,ee71af30-3617-43d5-8033-0645891bde4d,14
1370,10001726,CV,2f89d5bc-4b51-4441-8e72-9580951202fe,14
1371,10004797,NG,1e6848db-05b2-4dd9-a4a6-b69082a11bfd,13
1372,10007788,CB,641c2c5f-8330-4a1c-87de-a08a25d778d3,15
1373,10001143,CT,1e10df72-6b86-4d13-b050-6294befbdd85,18
1374,10007150,CT,fa5ab1de-76df-4a32-b546-0927e51269e5,20
1375,10007151,LN,1081e39c-30a3-4cd6-a490-80e25ba2312a,18
1376,10003614,SO,247dbc71-f175-4652-8a16-e270ed441d31,23
1377,10007792,EX,a2039e24-1fd4-4b64-98c9-9d7d4c156710,7
1378,10003956,L,2c92acb4-d3d8-4f03-b37a-c2675e389484,4
1379,10007792,EX,1a78d7ef-3847-4a57-934a-bf2aa8fa953d,5
1380,10007140,B,0251e592-3955-4cb6-973c-1fdfb7ef6d48,4
1381,10007775,E,8ef2e81d-4dc2-4a53-8c65-cd18a5f79032,3
1382,10007856,SY,3ac9420d-9203-4b22-af76-0ef37312a3e3,19
1383,10007786,BS,fd504b11-6c5c-419e-aed9-fb338d1598a9,24
1384,10007759,B,951ad31c-071b-4be0-8bf1-21d80f9e0fe7,11
1385,10007152,LU,61dcfa19-1301-4900-af97-90733c9f2a6a,12
1386,10007154,NG,697d0852-1ca4-4e82-a22e-49d7ad92ced1,5
1387,10007163,CV,34575836-8e0c-466f-a968-273ad233279e,2
1388,10007790,EH,69f91188-7cf6-4dbc-82fe-eaad5194fae7,7
1389,10007151,LN,8cbb424a-26fe-4785-951e-393eaa22e36e,3
1390,10007154,NG,1bab97de-3b25-4d08-b21c-b872400f826a,2
1391,10007154,NG,0b70317e-4d02-40bd-ba6e-62be21dde649,2
1392,10007795,LS,26618652-c2ff-4f0c-b821-12ad8876a999,2
1393,10007848,CH,7352835e-997d-403b-81b4-59e63be0017d,24
1394,10007795,LS,5a61fc65-cd59-4702-aacb-d00779488eb1,1
1395,10007784,WC,5de5d6fc-ce7f-47dc-9c41-c4882620f96b,1
1396,10007791,CO,87ced5fd-ed2c-49ce-ae6f-a6f2f1de4afc,11
1397,10007154,NG,f3f9641d-0f1c-4301-a638-9f446484ef81,5
1398,10001726,CV,66a866b9-2822-4e5d-a97b-cadeda349f65,12
1399,10007775,E,3a8ff29e-a328-46e6-9fa8-3980adedfb53,1
1400,10007848,CH,b72601fa-a473-44eb-8bd5-0410754daa76,8
1401,10007791,CO,4e6ce9cf-e197-4b2c-81ce-30f9c2509cec,11
1402,10003324,SW,50469e00-1995-4603-ba84-a6051f12f95c,1
1403,10007855,SA,546753e7-06ab-42df-8df9-469ece3e050d,7
1404,10006840,B,a29abe39-b713-471f-af5e-d4c4c86830b5,2
1405,10007783,AB,e0392664-0233-42ec-8f48-9646fe6486ec,12
1406,10007783,AB,5a175aea-011d-4e83-9e94-d7616b7ab813,12
1407,10007788,CB,dd5dc6d8-7082-445a-bdb5-14188ab54676,6
1408,10007794,G,69dc228b-1020-47b2-900a-2262a331bf9c,6
1409,10006840,B,fe6bb19a-d25e-47e3-aa15-b5ea29ea137f,1
1410,10007784,WC,c548dc5e-708f-432b-a0d1-1094ae01f919,4
1411,10007852,DD,933182f6-de7f-40bc-9e17-ded824b00267,12
1412,10005343,BT,1915e1a8-cb96-413f-8635-2b0b650f1dc9,9
1413,10007796,LE,49659c18-d5a3-416d-8532-704c224599eb,5
1414,10006842,L,98e5fc03-858f-45d3-8d42-86942a8bd92d,12
1415,10001143,CT,93eccc78-3924-4dbb-8a7a-bf74cb345120,5
1416,10007784,WC,38cd548d-a708-4269-87eb-5c2938cfdc17,1
1417,10007822,MK,d281b41e-4563-4fb8-9212-50013dfe58e0,12
1418,10007855,SA,17d5ff7e-adb0-4055-a5f5-5892a36b5045,8
1419,10007850,BA,375752c6-852d-4c25-b1ec-ac1b11258b7c,8
1420,10007798,M,fa68a18a-ee07-4b9b-9840-ebe38bb57a5b,7
1421,10007145,GL,3c7455b1-fa9d-485a-95bb-b5f03fdbebdf,21
1422,10007802,RG,e428c1c5-adec-4854-99f9-979990f873d8,8
1423,10007784,WC,263f606e-4a22-454e-aafe-c7e49684500b,2
1424,10006842,L,fb2d6d92-6d15-4718-a8ff-149f0c930c5e,1
1425,10007784,WC,acf7f54c-5a12-4baf-b06a-17de2029c7ef,1
1426,10007141,PR,6f4f7e27-8831-445b-a5c0-757ac30259c9,18
1427,10007803,KY,5fd48568-3d77-488c-a5fb-cb86a2d92e4a,1
1428,10003645,WC,f53d3f58-b2c6-4214-8a56-169611585a19,4
1429,10007803,KY,c8438c43-480c-4fa6-a194-60da061ed2f5,8
1430,10007805,G,ce20b3bf-e520-45f6-ac6b-9ed99e0430a3,10
1431,10007802,RG,7aa2aecf-506f-4eab-ad7b-cd55bf04a015,6
1432,10007156,M,5ac746b7-47df-45c1-bc09-add69f4b51af,3
1433,10007794,G,f19f3b7d-387d-4772-b230-aaa652022490,12
1434,10007786,BS,84c22370-2b37-4845-b356-befbd4530dec,5
1435,10007805,G,00bfb266-a463-477a-abf8-8b9c7abda28c,9
1436,10007167,YO,7d4ab0b9-7bb7-4d40-86ae-98de3228876a,27
1437,10007158,SO,a65c23f1-3408-47fd-a46f-06ec0e6a973c,7
1438,10008010,BT,e23104c4-67ea-4a10-9827-d8b5e63492f0,23
1439,10007855,SA,bf1f1625-5048-4720-b8d9-c46f1f7983c2,19
1440,10001282,NE,34689624-7171-4340-a65b-58e5bcdfbd66,11
1441,10007852,DD,b680f754-4086-4249-9972-dc53060ae23b,32
1442,10007143,DH,c07d245a-5230-42a9-bcc8-e51d951077e6,10
1443,10007848,CH,07ad9039-30d8-4c4c-996c-f67011eddd7d,11
1444,10007774,OX,20b05631-e7be-402b-9f19-a90d81fa2141,33
1445,10007790,EH,5de6083e-e20d-437e-9b38-2f65dfd07305,12
1446,10007167,YO,1355afaf-91ed-4608-8a2a-1effb9cebbe7,15
1447,10007164,BS,3af60773-e2a5-4a92-bc5e-52a51165d249,28
1448,10006842,L,993ff972-bdfd-4e6d-8c05-693e287482a6,34
1449,10007166,WV,d1fb88c7-a5f5-4565-99e3-59be6939b395,11
1450,10003270,SW,4480c31e-9796-4980-8b81-ffed6f3e2af1,12
1451,10007802,RG,6154c9cb-c16e-4743-be0e-740b1b402c00,29
1452,10007784,WC,b8671e7f-c4cb-4c52-8391-aa384ca00c91,20
1453,10007788,CB,c7560132-3f52-4217-87e6-a30cd42d2068,17
1454,10004351,NW,0d68e858-cf6b-48b0-9300-0e6ea5dec249,11
1455,10007759,B,6b11ce53-56f4-48e7-b31c-fe2cf9c8ef0a,11
1456,10003645,WC,c636c991-210f-4d12-adeb-0ac31ea5eb74,27
1457,10006840,B,6fce1a8f-dd09-4c52-a560-8a6df24beb19,24
1458,10000824,BH,a51c427b-4046-4caa-adb5-5a3f33cbd1e6,24
1459,10007780,WC,56746660-5c43-4be3-a8b6-93c8d5d1f158,26
1460,10007788,CB,28f650b9-00b2-46bc-ae8a-5fa2f4b3b8c9,21
1461,10007157,S,4330b869-fb3a-432d-bba2-03e6c2604c98,1
1462,10007803,KY,32b2768f-4e39-4af3-9bd3-6eb1bce7e193,8
1463,10005790,S,2bfa5460-341a-46b0-bbee-4d449ecb7bcd,13
1464,10007795,LS,d057969e-2817-4adc-a3ac-abc8fa9e7423,10
1465,10007794,G,f04dbb81-c197-439f-9a9d-548a3f44851c,1
1466,10007855,SA,6dd2c006-f5c7-4b9a-8352-b2f6c7443df4,28
1467,10007788,CB,61ef2e16-78b6-4349-bf3f-89b698776f89,25
1468,10000824,BH,81dc0116-3bf9-407d-9ea0-28c888c43b90,14
1469,10007148,HD,3b6050dc-a186-4475-80a4-8ad4e5652ea0,27
1470,10007783,AB,2c052890-a651-46ea-b45b-505a23635f53,1
1471,10007789,NR,4b4094d3-8c5d-4de7-9fa9-70aa5a33d40b,5
1472,10003270,SW,ab201f22-79f9-4352-ae66-4d78adc7a008,5
1473,10007167,YO,9cd197c0-3d8e-4369-9e99-e3d3951cf9ec,10
1474,10007799,NE,ce59c5c2-a710-427d-94dd-69592eec74ec,8
1475,10007779,NW,8bc688bb-032c-44bc-9908-9e01b30bc663,6
1476,10000961,UB,9474b2f5-dfc8-4c26-8a0b-b12c13908443,33
1477,10007780,WC,8bad4599-c9e0-45c2-ad4f-0fa521afc53b,18
1478,10007806,BN,c3c10581-8e68-4003-9c66-0d5f7da894c2,21
1479,10007800,PA,d912512a-7ea4-4f54-afa1-9e5823e70fdb,12
1480,10007803,KY,35857ffc-04da-44a2-b6a5-61047245cbfb,10
1481,10007790,EH,6741718c-c2d2-4eec-be26-9beff8b97c8c,30
1482,10007851,DE,32d126f5-74dd-44a7-91a6-bd88896b6fb7,11
1483,10007851,DE,8507551b-77bd-4370-998f-ca9f103c2819,23
1484,10000961,UB,51edfee7-6819-4d76-a09c-c649fe6ee7a1,27
1485,10007146,SE,b9008c87-2c63-44e3-a276-25e3fac08aae,28
1486,10007784,WC,da4448ce-bb16-4561-87c8-9aca821d0477,13
1487,10007137,PO,1cdd95d0-070a-4af9-9c1e-4489d060c037,28
1488,10007760,WC,c10043a8-3e57-4347-ae0f-a79460b10846,19
1489,10007759,B,9ff700be-fbad-489b-be5f-4cd4166f9aba,17
1490,10007146,SE,d2866bc8-70f8-4edc-b8b3-30c9ced4fdb2,32
1491,10004048,N,a6a577a2-ecf4-45c5-b583-675810182cfc,25
1492,10007784,WC,4dfae673-f2ae-4796-9e9d-b14b97514bd4,23
1493,10001883,LE,f2519a65-6700-421c-b284-36ac8375751c,33
1494,10007147,AL,c3f7fb61-4db4-43d4-b94f-5edbbd372ab2,4
1495,10007790,EH,b69e1425-f19d-4aa5-85b8-5ce2c7894ef0,22
1496,10007776,SW,ba5578c3-bb71-4cde-acf9-bb49da4c3423,33B
1497,10000961,UB,36d707ce-245f-41ec-b5c1-82334f90e684,18
1498,10007768,LA,3bb41326-8bda-428c-9b3c-9c5ce3f87caa,18
1499,10007143,DH,eefef9bf-c15f-4ed8-8f21-ae89231a8a13,21
1500,10007760,WC,d57816d4-8cb6-404d-9d88-3e57eb7d0bb6,17
1501,10007798,M,205b0c3c-9db4-46b6-9e7c-060e89f4f03b,8
1502,10007150,CT,8c27ffd2-c993-43fd-9c77-af40e1188b3f,29
1503,10007151,LN,efcb7278-6f44-44fe-82c4-fb7af28a0f84,33
1504,10003854,LS,89c16c08-6277-416d-b673-75d98cbe916d,32
1505,10007137,PO,fc595b4b-369a-4976-b9e8-4aef19020502,4
1506,10007811,LN,5e39e22a-02bb-4452-857a-99be515b16a7,4
1507,10007802,RG,0d4467f4-44d9-4402-a063-268242298596,6
1508,10007165,W,2cb44256-ce53-4e49-bff7-084eafa646f7,17
1509,10006566,W,06b81fa2-c75a-4ec9-b681-4c20fd8f900e,3
1510,10007794,G,e95437b6-60c3-4d3b-8024-9c03e8901c25,6
1511,10007786,BS,8b7de844-3de8-4afd-ae83-a5c8d339fbe0,14
1512,10007138,NN,f93cd083-e0bc-4668-818c-e1b87b532db7,17
1513,10007784,WC,32df69a0-8f2f-43eb-9497-9de23e2d53c8,18
1514,10007774,OX,29b63858-0d3c-4181-b842-2993d8dcfcab,18
1515,10007784,WC,14cc1cf9-66d5-461c-b944-cb873e5ad6a7,2
1516,10007814,CF,69423cc4-4a6d-4621-ae04-ed5cc73fbc6c,17
1517,10007814,CF,11e7f42b-d4c4-45c2-948d-0249951f9bb3,13
1518,10007160,GU,43e9399c-27f3-4c6e-8e14-815d0ba614c5,33
1519,10007795,LS,e5b6be56-8ba0-475c-b344-f12f8b13d3a8,6
1520,10007774,OX,72e5ec07-1bc0-4eb0-b023-046f5e3e63c4,2
1521,10007138,NN,fca39901-35ea-4bf6-8b6b-16a9b89d9a05,17
1522,10007804,FK,ffe9a452-9321-4f43-93e0-59a64d5e04d4,11
1523,10007157,S,834eab83-645e-4dd4-a112-4fc804cd120f,12
1524,10004930,OX,873e1594-d399-4f75-a7be-e8de480e4b8d,27
1525,10007807,BT,f185c786-084d-45e1-a508-3675e2621ec4,26
1526,10007782,SW,eeed604e-a571-44c0-9401-0bd8937012b6,1
1527,10007806,BN,14e3c79f-a97a-447f-8ca1-1ad1dc581e29,17
1528,10007798,M,e5f73926-1a1c-40ab-b15b-c334c7497d64,8
1529,10003645,WC,908810be-2e1c-497f-a3ea-388fda44e518,2
1530,10006840,B,fecf7dfe-eac8-43e5-8d82-b6278da849fd,17
1531,10006299,ST,e8b5cb1c-b44f-4f7c-bd13-5b56aaa573e2,32
1532,10007805,G,d5e882b1-6e80-46cd-9ecf-1683109e67a3,17
1533,10007802,RG,c413cc4e-541b-402e-baca-a47b625edbb3,7
1534,10004351,NW,c4d9eca7-852f-4af8-a85b-1225e0d08094,20
1535,10000291,CM,dee48f8d-d9c8-479f-a06b-d7ce8f5c3e8c,3
1536,10080811,GL,7aaa7f2e-7d29-4cca-a0b1-539072edb8ad,24
1537,10007790,EH,2c096d57-335b-41ed-9763-875d9a3808d2,12
1538,10007774,OX,c7c2f4ef-11c0-4c31-974d-6d11514c0552,16
1539,10007143,DH,8394f661-2fbf-421c-ad51-5aa071580b16,8
1540,10007143,DH,4f3853f4-9c81-4699-bccd-fd16e95f9bb7,9
1541,10007768,LA,d3bc444f-5858-4e1a-8358-6365dbc9daca,3
1542,10000163,BH,60ed8483-a044-40ed-8b3e-e46cf15150cc,3
1543,10003956,L,d04e0f5a-d477-40e8-a1ca-c6433b6fe33d,14
1544,10007790,EH,5e55588f-26f0-4a91-939c-69c4540e90be,4
1545,10007790,EH,a0273cb4-1511-4e05-807a-362f2041c249,1
1546,10007790,EH,b95b1310-eb49-43ce-a8ab-1cb181cfb910,6
1547,10005343,BT,6ac8090e-2ddc-4a00-b555-8251067f9548,2
1548,10007137,PO,9ad3f191-10c3-4173-bb61-cb65c4b08e0c,23
1549,10004078,SE,9dfd2679-e60f-4000-97a2-e6af05fcf6e7,3
1550,10007782,SW,dd84a20d-b099-4174-84eb-a19e9d5f227e,2
1551,10007852,DD,e2ff65d4-e68d-4215-aa60-fa21e638f0f8,4
1552,10007774,OX,f5ac0a27-4e07-4afa-8a3d-f8d7569fe65c,27
1553,10007760,WC,b448facc-d705-4976-b9f0-2e03aa8dcfe2,4
1554,10006842,L,13d51601-6793-41bd-a920-54b35027b2b0,7
1555,10007759,B,a885dd42-243a-443b-b3aa-e2addbaebcbd,12
1556,10007759,B,67af6d93-f78d-4599-92d6-fd67e022f6ff,12
1557,10007145,GL,c6beb1f8-1c56-4717-89e3-a20f34b229a0,27
1558,10007792,EX,f16c9861-9252-4d0c-b36e-786525723da4,5
1559,10007856,SY,1f797209-fc5d-4d9c-bc1a-5c85c5efd49d,6
1560,10007851,DE,be4dc570-b109-41f7-9824-0413bad27020,23
1561,10003270,SW,36b1a093-3880-40fd-bdfc-0f08d906044c,8
1562,10007805,G,37ad5eec-a62a-43ae-9d7a-90b42c595e4a,12
1563,10007805,G,76df85d5-5868-46cb-bf8e-2315cf14e093,9
1564,10007791,CO,514985eb-d11f-4b45-abb3-e79f75a8fbcc,32
1565,10007796,LE,bbb8bf70-cac7-4a1b-b828-b71f6a537aae,12
1566,10007833,LL,6ff5f56b-4b8b-45a4-aba3-668fb4b1037e,12
1567,10007805,G,dcff175b-6fed-412c-bd11-0385e3f90e4f,11
1568,10007833,LL,2e45315f-657f-47e2-9f54-6c4144a30f9b,12
1569,10000824,BH,f91dbcc9-d529-4311-b056-d0d56a3c8328,24
1570,10007814,CF,9ea19204-a27a-4b42-9446-7d173a419fd6,9
1571,10007783,AB,67c1fea8-dbab-4615-8d6f-b53eee0b4c0a,17
1572,10007851,DE,331b5c1c-fd1d-4e24-a605-50671e2bb646,11
1573,10007790,EH,a1c0b1af-1a9a-46b4-99c1-60a5eddb0b7a,30
1574,10007806,BN,79391b86-2174-42be-9862-3ac8b3986a39,23
1575,10007807,BT,aa226104-713f-4032-bdb2-715e03cea7b1,23
1576,10007786,BS,a4fd5b3e-e88c-4074-957d-c7eab012bb8c,23
1577,10007154,NG,7d1d9f19-ac33-42f5-b797-918dc8208033,23
1578,10000961,UB,630922d6-3d6e-41bd-aa41-55dfedef50ca,23
1579,10037449,PL,1bd0923c-d77f-4d1d-8ac4-2d503a1703a2,23
1580,10007790,EH,3ce549c5-03cf-4336-8f64-98a95823289c,11
1581,10007792,EX,8ff50b7f-e68b-457e-8e35-e4570281b1f1,14
1582,10007140,B,5f44703d-faea-4a0b-8d6e-ba31632fe671,3
1583,10007786,BS,8d849035-6ee4-4b74-a623-3534c95992b5,20
1584,10000975,HP,4f9241b5-640d-4b94-9ec0-1a358b222461,7
1585,10004351,NW,f0822612-14ca-4604-83e5-767e10c0122a,3
1586,10007774,OX,4f77bc84-6fb2-49f7-9858-abb080e5e8a7,1
1587,10001726,CV,d877c8d8-aa32-49b9-af05-6fd5ee188e7c,14
1588,10007774,OX,e7c7267d-1e16-4858-a493-e0fe7e013bb3,4
1589,10005337,EH,b1b3e6b4-c360-4455-b6de-5c7e0a840406,21
1590,10004930,OX,26356c7e-3f46-4e91-8446-92e72ad21581,14
1591,10007774,OX,02f01d4f-c75a-47a8-8da7-f2408d66c369,10
1592,10007800,PA,bbcd43c2-5c9e-47c5-a53d-597c404a8da2,11
1593,10007822,MK,b69fbd53-7379-4789-b713-98b18e904586,12
1594,10007799,NE,04d57810-e81c-47ee-ae72-998c2cc725f8,11
1595,10001726,CV,3f232f90-ef8d-4d71-983b-dafaab1f27de,12
1596,10006840,B,5d746380-87e2-43da-a529-9a6bc42726b2,3
1597,10004351,NW,7dcb4169-ae4f-4963-9bcb-365c8e9c27a8,11
1598,10004351,NW,25e4f7d1-d01a-4074-ad55-cca94d995ee1,3
1599,10007790,EH,5ff3bc47-b6ac-486a-87ff-5a8e59acc0d9,10
1600,10007795,LS,2f9da07a-2d93-4a1e-9c77-18cd6e329d89,30
1601,10001883,LE,77906490-dc93-4c81-b245-999bf9ded8df,33
1602,10007774,OX,77809042-c80a-426f-be9f-f6ff37cff710,8
1603,10007774,OX,c0daedcb-5081-4e7b-b33f-c7e2259e298c,1
1604,10007848,CH,1aaef78d-2d01-4aae-a20e-97078f8097a2,4
1605,10007775,E,424c0630-7153-4fc9-ae25-5b0aa43ffa35,1
1606,10007164,BS,b840c34d-af5a-40a3-b676-e0549691b5f8,17
1607,10007771,WC,776b2f8d-1d2c-4ea1-b040-b5ed9002eecd,1
1608,10007774,OX,7a778be6-9130-4376-aa83-a237a2fe96fc,1
1609,10007779,NW,20b03534-d934-46f8-b473-90e2219f00e1,6
1610,10007790,EH,8f0b42e5-6059-4123-aef4-a21ef1cf320b,12
1611,10007786,BS,2107ca48-c2fa-4242-a834-41dcb39d276d,23
1612,10007814,CF,57a6e838-6c80-447b-913f-e9002faf5f51,3
1613,10007801,PL,c222119d-21ec-4d23-995f-05cc8a065a6c,23
1614,10005523,DA,c8f30541-8d98-4751-b2fe-dcac5281eebe,33
1615,10000571,BA,4a70823a-74ec-4c65-afb6-c0a2a2d6ffa4,23
1616,10007161,TS,daba0669-287c-4c23-903b-203cfb26b0f3,12
1617,10007792,EX,1a32c9f2-1a67-44ec-8bbb-5e1e586dc8ea,28
1618,10007814,CF,f4f33140-25d5-44c8-b04c-8e32f2494f81,19
1619,10005500,AB,5d0f47da-4e0c-4a41-bb46-0f156491f46d,32
1620,10007776,SW,07e4d12b-067d-4210-b8fa-5dff9cc09001,27
1621,10000291,CM,239bfe17-0fde-4478-9336-bc9d7a649851,14
1622,10007822,MK,6c6431fe-b715-4611-9b8a-b6d6cebbe7d6,12
1623,10007814,CF,465610cc-57cc-4017-be34-0beb143d2923,5
1624,10007783,AB,ac123fbf-7251-49b0-8d71-30390bdefc71,18
1625,10007790,EH,1890ba79-a580-4e26-9b6b-f6d6bb7ac657,24
1626,10007806,BN,b7d57e2d-bb26-46f1-9b0e-f27408898007,19
1627,10001282,NE,23db767e-3031-4556-bb80-753cf711bb51,17
1628,10007151,LN,8f6a3460-ba6a-4cda-b8c3-6c2ec7ac5830,24
1629,10001282,NE,9b2fea55-98de-453f-bdc4-62acc1e5dce6,32
1630,10007158,SO,2d380047-7df8-4b69-87dc-eabc35e22e32,17
1631,10007792,EX,ceb56d37-8b1f-404f-9f9f-9ba1db3b7087,16
1632,10007848,CH,0584e613-743b-4c72-858b-f3b9b8b85761,17
1633,10001282,NE,683a5fdd-a65f-4cf0-998e-a5fe194aef81,11
1634,10007138,NN,219e8f2a-1c2c-4418-b461-219cac89cdb2,32
1635,10007805,G,27487243-0365-4df6-b515-2dfcc5a66844,27
1636,10007774,OX,bca4064e-f843-4f66-9386-df5cb7aaaca3,14
1637,10007713,YO,76af1b1d-5229-486e-b8a0-8de0c8a96275,23
1638,10007767,ST,efce8df6-8372-4a9c-8185-e253b4a3ef1d,27
1639,10003645,WC,360e19c1-7d12-4e34-8879-f565a43e2655,4
1640,10007857,LL,7fa8db52-7eee-4218-9cdf-440d00b6d2dd,21
1641,10007773,MK,664d6f8d-ebf4-4416-a0c3-3cc9aeae1300,17
1642,10005343,BT,690019da-bce8-42d7-8ab0-f055919df783,4
1643,10000824,BH,9fa92671-5462-4a1f-9530-df356476ce0d,3
1644,10004180,M,4007b957-2a19-4921-b8ac-e57a0697a91c,32
1645,10007149,HU,5e8b8b7d-5626-4b1e-a98e-aad296f94d7c,4
1646,10007791,CO,c3c24d55-56b5-47d8-b933-eccdb947c1e1,28
